,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00018939,5.950372348,2.572979949,0.157266851,16.36059941,3.66E-60,1.04E-59
WBGene00018940,0.288011059,-1.795803886,0.455436869,-3.943035817,8.05E-05,0.000130614
WBGene00018941,0.828813342,-0.270880868,0.293084599,-0.924241221,0.355360738,0.366210276
WBGene00018942,0.131678419,-2.924909172,0.67872798,-4.309398254,1.64E-05,2.90E-05
WBGene00018943,4.321414234,2.111503529,0.23090118,9.144619933,5.98E-20,1.46E-19
WBGene00018944,0.17982585,-2.475327671,0.44643391,-5.544667682,2.95E-08,6.37E-08
WBGene00018945,9.706136938,3.278897214,0.271619016,12.0716777,1.49E-33,3.86E-33
WBGene00018946,31.70581474,4.986675545,0.187666644,26.57198658,1.43E-155,5.03E-155
WBGene00018948,202.1416527,7.65922282,0.10914188,70.17675373,0,0
WBGene00018949,5.178006878,2.372396882,0.202950586,11.68952958,1.44E-31,3.70E-31
WBGene00018950,211.6608045,7.725610325,0.118747668,65.05904893,0,0
WBGene00018951,278.3827698,8.120926109,0.162780797,49.88872299,0,0
WBGene00018952,501.7390127,8.970793309,0.148748449,60.30848301,0,0
WBGene00018953,1214.377184,10.24600088,0.054415962,188.2903567,0,0
WBGene00018954,50.1953993,5.649483234,0.086584883,65.24791682,0,0
WBGene00018955,47.23277531,5.561716403,0.07700992,72.22077883,0,0
WBGene00018957,122.6044904,6.937868008,0.06905506,100.4686403,0,0
WBGene00018958,89.85839295,6.489581356,0.101208702,64.12078458,0,0
WBGene00018959,158.7069213,7.310221236,0.059111165,123.6690443,0,0
WBGene00018960,242.29052,7.920594148,0.051942894,152.4865783,0,0
WBGene00018961,165.6422882,7.371927228,0.076266242,96.66042321,0,0
WBGene00018963,1875.274858,10.87288635,0.056019377,194.0915266,0,0
WBGene00018964,88.11561804,6.461325847,0.09808703,65.87339665,0,0
WBGene00018965,167.8828691,7.391311214,0.175934557,42.01170783,0,0
WBGene00018966,25.13026052,4.651353722,0.104906544,44.33807048,0,0
WBGene00018967,730.209468,9.512166565,0.043134143,220.5252243,0,0
WBGene00018968,5.004269351,2.323159443,0.273209401,8.503219285,1.84E-17,4.42E-17
WBGene00018969,537.0797293,9.068992461,0.170820393,53.09080672,0,0
WBGene00018970,1.504168591,0.588966277,0.247627431,2.378437132,0.017386201,0.019076023
WBGene00018971,107.853837,6.752933692,0.176051204,38.35778182,0,0
WBGene00018972,2.649058495,1.405479701,0.191608045,7.335181057,2.21E-13,5.17E-13
WBGene00018973,2.259731609,1.176151432,0.279738228,4.204471596,2.62E-05,4.52E-05
WBGene00018974,262.9192326,8.038475869,0.040053499,200.6934732,0,0
WBGene00018975,258.1186376,8.011890506,0.076299231,105.0061758,0,0
WBGene00018976,292.4402461,8.191998061,0.143451893,57.10623889,0,0
WBGene00018978,4.405143724,2.13918909,0.254184297,8.415897884,3.90E-17,9.33E-17
WBGene00018979,1.672988285,0.742427343,0.345075696,2.151491256,0.031437445,0.033928203
WBGene00018980,6.413771476,2.681172951,0.246428989,10.88010367,1.43E-27,3.62E-27
WBGene00018981,2.837076287,1.504404944,0.403704727,3.726498217,0.000194158,0.000280386
WBGene00018982,1.417970829,0.503827853,0.442438089,1.138753344,0.254806047,0.264603518
WBGene00018984,232.7159991,7.862426588,0.143514792,54.78478182,0,0
WBGene00018985,83.0643563,6.376157631,0.14584478,43.71879209,0,0
WBGene00018986,119.4455747,6.900209594,0.130985899,52.67902619,0,0
WBGene00018987,155.2971615,7.278887651,0.082960504,87.73919267,0,0
WBGene00018988,3.891219596,1.960222399,0.188082012,10.42216839,1.96E-25,4.91E-25
WBGene00018989,22.76852408,4.50896887,0.076972888,58.57866284,0,0
WBGene00018990,84.19200539,6.395611341,0.115246428,55.49509397,0,0
WBGene00018991,200.5300403,7.647674565,0.140812457,54.31106525,0,0
WBGene00018992,55.15038346,5.785299012,0.176689747,32.74269796,3.86E-235,1.53E-234
WBGene00018993,1.977227686,0.983479013,0.306005305,3.213927981,0.001309325,0.001557162
WBGene00018994,3.881745995,1.956705717,0.281873036,6.941798133,3.87E-12,8.94E-12
WBGene00018995,298.1604125,8.21994491,0.044520439,184.6330615,0,0
WBGene00018996,143.1078965,7.16095947,0.076720024,93.33885878,0,0
WBGene00018997,7.03802836,2.815171327,0.16225322,17.35048045,1.96E-67,5.68E-67
WBGene00018998,206.2999271,7.688599501,0.074867757,102.6957371,0,0
WBGene00018999,15.17810169,3.923919461,0.111338662,35.24309875,4.38E-272,1.83E-271
WBGene00019001,650.1747277,9.344683669,0.117300022,79.66480723,0,0
WBGene00019002,123.0321747,6.94289184,0.108077033,64.24021522,0,0
WBGene00019003,444.1780331,8.794994236,0.066256233,132.7421418,0,0
WBGene00019004,125.1876691,6.967948655,0.069885725,99.7048919,0,0
WBGene00019005,89.72788515,6.487484503,0.086629281,74.88789545,0,0
WBGene00019006,101.4804981,6.665058696,0.079682075,83.64564692,0,0
WBGene00019007,913.4610952,9.835199475,0.121103499,81.21317363,0,0
WBGene00019008,126.7684895,6.986052373,0.068509842,101.9715146,0,0
WBGene00019009,59.46935956,5.894074634,0.074977788,78.61094336,0,0
WBGene00019010,15.49883611,3.954087974,0.065640558,60.23848799,0,0
WBGene00019011,167.2797666,7.386119144,0.057196619,129.1355912,0,0
WBGene00019012,21.30909443,4.413397379,0.122366002,36.0671863,7.42E-285,3.14E-284
WBGene00019013,37.18654076,5.216708644,0.096320846,54.15970549,0,0
WBGene00019014,49.84886295,5.639488692,0.160638618,35.10668077,5.33E-270,2.21E-269
WBGene00019015,12.44753691,3.637788389,0.216084124,16.83505628,1.35E-63,3.88E-63
WBGene00019016,1265.549328,10.30554803,0.34960058,29.47806332,5.50E-191,2.04E-190
WBGene00019017,1594.458965,10.63885125,0.15408971,69.04322996,0,0
WBGene00019018,401.9713833,8.650948988,0.155452859,55.64998328,0,0
WBGene00019019,7.7661416,2.957198012,0.183689194,16.09892201,2.60E-58,7.34E-58
WBGene00019020,20.36711942,4.348170045,0.136780673,31.78936002,9.08E-222,3.53E-221
WBGene00019021,70.72248621,6.144097088,0.226583629,27.11624446,6.34E-162,2.25E-161
WBGene00019022,83.02499812,6.37547388,0.121006901,52.68686173,0,0
WBGene00019023,9.723253687,3.281439163,0.171882408,19.09118684,2.99E-81,9.00E-81
WBGene00019024,7.857622573,2.974092872,0.201202869,14.7815629,1.93E-49,5.29E-49
WBGene00019025,11.30177383,3.498477318,0.154131303,22.69803253,4.68E-114,1.52E-113
WBGene00019026,15.4211107,3.946834773,0.420441313,9.387361931,6.15E-21,1.51E-20
WBGene00019027,1.265567695,0.339784679,0.317440265,1.070389349,0.284444091,0.294656545
WBGene00019028,1.727291493,0.788511569,0.267760431,2.944839783,0.003231219,0.003689572
WBGene00019029,8.229141099,3.04074186,0.131976786,23.039975,1.85E-117,6.06E-117
WBGene00019030,106.3882485,6.733194992,0.125293081,53.73955974,0,0
WBGene00019032,8.46455871,3.081434857,0.186221344,16.54716255,1.68E-61,4.79E-61
WBGene00019034,11.02591541,3.462826534,0.247532495,13.9893816,1.81E-44,4.89E-44
WBGene00019035,41.73979348,5.383351557,0.220202964,24.44722568,5.39E-132,1.81E-131
WBGene00019036,2.405027222,1.266053223,0.20861686,6.068796274,1.29E-09,2.89E-09
WBGene00019037,30.09355526,4.911382652,0.225416239,21.78806049,3.01E-105,9.58E-105
WBGene00019038,1.113426788,0.155006699,0.25872371,0.59912058,0.549092479,0.559625667
WBGene00019039,19.99131999,4.321301829,0.217204382,19.89509504,4.49E-88,1.37E-87
WBGene00019040,14.60878888,3.868764674,0.214087908,18.07091636,5.40E-73,1.59E-72
WBGene00019041,14.63310552,3.871164074,0.259587128,14.91277361,2.72E-50,7.50E-50
WBGene00019042,28.51958291,4.833880978,0.257475492,18.77414014,1.23E-78,3.68E-78
WBGene00019043,35.67800131,5.156962892,0.287098357,17.96235601,3.84E-72,1.13E-71
WBGene00019044,3.306593824,1.725345838,0.212368507,8.124301757,4.50E-16,1.07E-15
WBGene00019045,13.59997038,3.765531604,0.266947364,14.10589542,3.49E-45,9.47E-45
WBGene00019046,1.006161097,0.008861314,0.356666927,0.024844789,0.980178766,0.980928897
WBGene00019047,20.97630677,4.390688784,0.161408873,27.20227643,6.10E-163,2.17E-162
WBGene00019048,23.64272255,4.563324272,0.138807049,32.87530632,4.95E-237,1.97E-236
WBGene00019049,3.863442674,1.949886991,0.223859662,8.710309719,3.03E-18,7.30E-18
WBGene00019050,0.368901692,-1.43869169,0.276656275,-5.200285762,1.99E-07,4.15E-07
WBGene00019051,1.049224852,0.069323885,0.265077341,0.261523241,0.793689029,0.800103595
WBGene00019052,1.216327842,0.282532137,0.274403393,1.029623335,0.303186857,0.313575425
WBGene00019053,0.914650002,-0.128708304,0.269310277,-0.477918278,0.632708372,0.642326312
WBGene00019054,4.868976762,2.283618615,0.251192412,9.091113052,9.80E-20,2.38E-19
WBGene00019055,55.58986552,5.796749987,0.159783684,36.27873546,3.50E-288,1.49E-287
WBGene00019057,35.5598637,5.152177889,0.133061522,38.72026859,0,0
WBGene00019058,10.18074338,3.347771003,0.182211772,18.3729677,2.16E-75,6.42E-75
WBGene00019059,1.688618355,0.755843301,0.301080783,2.510433559,0.012058301,0.013328409
WBGene00019060,228.5828557,7.836573392,0.095378002,82.1633208,0,0
WBGene00019061,1986.655279,10.95612585,0.08289125,132.1746973,0,0
WBGene00019062,4.59342614,2.199570631,0.345294245,6.370134055,1.89E-10,4.29E-10
WBGene00019063,5.781898844,2.531543369,0.21591538,11.72470144,9.52E-32,2.45E-31
WBGene00019064,590.6508318,9.206161711,0.17187396,53.56344671,0,0
WBGene00019065,0.302151322,-1.726656841,0.404365206,-4.270043057,1.95E-05,3.43E-05
WBGene00019066,3.239107286,1.695596254,0.297573257,5.698080092,1.21E-08,2.66E-08
WBGene00019067,22.57619885,4.496730695,0.164455312,27.34317698,1.30E-164,4.64E-164
WBGene00019068,50.09179059,5.646502278,0.187610147,30.09699824,5.30E-199,1.99E-198
WBGene00019069,44.48092236,5.475114799,0.180363777,30.35595554,2.10E-202,7.92E-202
WBGene00019070,8.550614682,3.096028135,0.169387691,18.27776336,1.24E-74,3.68E-74
WBGene00019072,8.978787676,3.166520664,0.187401135,16.89701964,4.73E-64,1.36E-63
WBGene00019073,0,NA,NA,NA,NA,NA
WBGene00019074,203.9255485,7.671898723,0.084316778,90.98899288,0,0
WBGene00019075,88.49612699,6.467542412,0.071372717,90.61645284,0,0
WBGene00019076,157.8192,7.302128922,0.059486089,122.7535548,0,0
WBGene00019077,277.0159421,8.113825195,0.05501893,147.473338,0,0
WBGene00019079,38.98972148,5.285021944,0.121997988,43.32056654,0,0
WBGene00019080,6.537273032,2.708688953,0.18363887,14.75008506,3.07E-49,8.44E-49
WBGene00019081,11.86433859,3.56855977,0.175694462,20.31116817,1.02E-91,3.16E-91
WBGene00019082,53.05141251,5.729319259,0.107834801,53.13052216,0,0
WBGene00019083,2.033238591,1.023779518,0.386644396,2.647858156,0.00810035,0.0090222
WBGene00019084,7.110292459,2.829908902,0.218897454,12.92801194,3.13E-38,8.26E-38
WBGene00019085,1.76022203,0.815757418,0.294083466,2.773897589,0.005538911,0.006226398
WBGene00019086,9.921050593,3.310492903,0.265167263,12.48454606,9.07E-36,2.37E-35
WBGene00019087,301.2064139,8.234608681,0.102482882,80.35106458,0,0
WBGene00019089,4.376203624,2.129679868,0.255361419,8.339865431,7.44E-17,1.78E-16
WBGene00019090,15.0691096,3.913522268,0.231729795,16.88829988,5.49E-64,1.58E-63
WBGene00019091,1.930869516,0.949250673,0.25112955,3.779924234,0.000156876,0.000245757
WBGene00019092,37.25756736,5.219461575,0.220874373,23.63090614,1.86E-123,6.14E-123
WBGene00019094,1.771067168,0.824618927,0.198741622,4.149200947,3.34E-05,5.69E-05
WBGene00019095,36.02966237,5.171113227,0.115409623,44.80660371,0,0
WBGene00019096,2.253306111,1.172043317,0.260012511,4.50764201,6.56E-06,1.21E-05
WBGene00019097,249.6492851,7.963758965,0.170386322,46.73942635,0,0
WBGene00019098,2.240773767,1.163996999,0.257557917,4.519360192,6.20E-06,1.15E-05
WBGene00019099,1.962229921,0.972494097,0.266154821,3.653866167,0.000258321,0.000353491
WBGene00019100,42.8810001,5.422266649,0.092375204,58.69829139,0,0
WBGene00019101,9.281694877,3.214388272,0.150363184,21.37749534,2.16E-101,6.83E-101
WBGene00019102,269.9022135,8.076292998,0.078490391,102.8953089,0,0
WBGene00019103,17.97404256,4.167843018,0.128534116,32.425967,1.18E-230,4.65E-230
WBGene00019104,1.730571847,0.791248838,0.302851892,2.612659383,0.008984079,0.009987292
WBGene00019105,28.78666975,4.847328992,0.232224434,20.87346674,9.33E-97,2.92E-96
WBGene00019106,2.351446387,1.233548439,0.253179977,4.872219568,1.10E-06,2.19E-06
WBGene00019107,0.994808685,-0.007508992,0.313402574,-0.023959574,0.980884855,0.981587061
WBGene00019108,39.92599102,5.319256313,0.123388782,43.10972372,0,0
WBGene00019109,9.127450942,3.19021201,0.142950879,22.31684086,2.54E-110,8.16E-110
WBGene00019111,99.96687941,6.643378282,0.168248827,39.48543604,0,0
WBGene00019112,2.447816949,1.291495675,0.246995518,5.228822322,1.71E-07,3.57E-07
WBGene00019113,35.99471787,5.169713305,0.191305503,27.02333817,7.86E-161,2.78E-160
WBGene00019114,15.71353483,3.973935853,0.133648094,29.73432493,2.77E-194,1.03E-193
WBGene00019115,16.3288702,4.029353068,0.14048168,28.68240954,6.32E-181,2.31E-180
WBGene00019116,63.85206321,5.996661332,0.108106194,55.47009921,0,0
WBGene00019117,42.3938803,5.405784117,0.12543836,43.09514358,0,0
WBGene00019118,384.6968059,8.587578041,0.066246324,129.631012,0,0
WBGene00019119,2.423797896,1.277269407,0.276779071,4.614761522,3.94E-06,7.46E-06
WBGene00019120,88.09017071,6.460909144,0.069865979,92.47575478,0,0
WBGene00019121,86.45915686,6.433946862,0.071853717,89.54229704,0,0
WBGene00019122,224.4030109,7.809948223,0.081809778,95.46472775,0,0
WBGene00019123,1.31101446,0.390683598,0.240421499,1.624994434,0.104163745,0.110095163
WBGene00019124,380.2364569,8.570753053,0.055333879,154.8916009,0,0
WBGene00019125,62.34513422,5.962205063,0.07229953,82.4653368,0,0
WBGene00019126,273.9978567,8.098020798,0.060462393,133.9348369,0,0
WBGene00019127,437.1561307,8.772004821,0.044359486,197.7481175,0,0
WBGene00019128,55.47975288,5.793889457,0.150926295,38.38886694,0,0
WBGene00019129,103.880782,6.698784969,0.098247559,68.18271122,0,0
WBGene00019130,98.42835827,6.621002126,0.082501113,80.25348869,0,0
WBGene00019131,15.36266259,3.941356375,0.164275845,23.99230623,3.35E-127,1.11E-126
WBGene00019132,9.196497202,3.201084466,0.15044022,21.27811611,1.81E-100,5.70E-100
WBGene00019133,6.063192473,2.600077621,0.154656652,16.81193528,2.00E-63,5.73E-63
WBGene00019134,1.243742008,0.314687256,0.29557399,1.064664911,0.287027594,0.297196103
WBGene00019135,1.266269035,0.340583957,0.342116217,0.995521229,0.319482824,0.330025603
WBGene00019136,2.902344357,1.537218702,0.286102325,5.37296822,7.75E-08,1.65E-07
WBGene00019137,0.668673668,-0.580625789,0.428988242,-1.353477163,0.175903241,0.184124292
WBGene00019138,8.330969402,3.058484379,0.107288987,28.50697423,9.60E-179,3.50E-178
WBGene00019139,21.32656116,4.414579449,0.092680854,47.63205419,0,0
WBGene00019140,19.30911338,4.271210016,0.129327893,33.02620885,3.42E-239,1.36E-238
WBGene00019141,62.3287369,5.961825572,0.109839767,54.2774785,0,0
WBGene00019142,38.88053134,5.28097603,0.116507673,45.32728107,0,0
WBGene00019143,66.46529139,6.054529247,0.084933309,71.28568688,0,0
WBGene00019144,10.06922779,3.331881142,0.182146266,18.2923384,9.52E-75,2.82E-74
WBGene00019145,2.51832485,1.332464395,0.292019426,4.562930669,5.04E-06,9.45E-06
WBGene00019146,25.1272435,4.651180509,0.171751241,27.0809135,1.65E-161,5.86E-161
WBGene00019148,364.3966628,8.509365937,0.186573248,45.60871406,0,0
WBGene00019149,11.15469074,3.479578611,0.147856085,23.53355026,1.85E-122,6.11E-122
WBGene00019150,10.15410346,3.34399096,0.168886738,19.80019866,2.97E-87,9.06E-87
WBGene00019151,15.19469626,3.92549593,0.272854038,14.386798,6.26E-47,1.71E-46
WBGene00019152,5.335054309,2.415502957,0.247558816,9.75728919,1.72E-22,4.23E-22
WBGene00019153,80.83233176,6.33686056,0.127345616,49.76112071,0,0
WBGene00019154,670.4707434,9.38903057,0.198834411,47.22035041,0,0
WBGene00019155,2.873471309,1.522794644,0.202325182,7.526471146,5.21E-14,1.22E-13
WBGene00019156,140.8243628,7.137753133,0.195766478,36.4605484,4.68E-291,2.00E-290
WBGene00019157,504.4223905,8.978488506,0.064350483,139.5248042,0,0
WBGene00019158,341.7194202,8.41666843,0.072561765,115.9931597,0,0
WBGene00019159,2.295567344,1.198850756,0.261240255,4.589073594,4.45E-06,8.39E-06
WBGene00019160,587.2591665,9.197853517,0.197687642,46.52720528,0,0
WBGene00019162,965.261053,9.914775359,0.066898163,148.20699,0,0
WBGene00019163,301.9174182,8.238010181,0.070613074,116.6640921,0,0
WBGene00019164,69.38141475,6.116477354,0.220504843,27.73851711,2.40E-169,8.61E-169
WBGene00019165,10.21406655,3.352485459,0.248374644,13.49769606,1.61E-41,4.31E-41
WBGene00019166,150.4177522,7.232831033,0.13953805,51.83411305,0,0
WBGene00019167,92.3917473,6.529692087,0.058080687,112.4244975,0,0
WBGene00019168,396.5977021,8.631532508,0.068558519,125.9002184,0,0
WBGene00019169,8.701928017,3.121335083,0.231738441,13.46921585,2.37E-41,6.33E-41
WBGene00019170,113.4878529,6.826394078,0.107722525,63.37016412,0,0
WBGene00019171,1.024215649,0.034519508,0.275883514,0.125123489,0.900425788,0.903948999
WBGene00019173,179.1724319,7.485204866,0.12133104,61.69241481,0,0
WBGene00019174,18.71688689,4.226268592,0.160644977,26.30812779,1.55E-152,5.41E-152
WBGene00019176,27.19212129,4.765116797,0.151871256,31.37602808,4.30E-216,1.66E-215
WBGene00019177,26.37835858,4.721282889,0.181496748,26.01304396,3.53E-149,1.22E-148
WBGene00019178,721.018294,9.493892054,0.434928037,21.82865037,1.24E-105,3.95E-105
WBGene00019179,396.8867826,8.632583707,0.50835787,16.98131221,1.13E-64,3.25E-64
WBGene00019180,155.9667111,7.285094329,0.175926935,41.40977228,0,0
WBGene00019181,4.976392254,2.315100207,0.179172647,12.92105821,3.42E-38,9.04E-38
WBGene00019182,37.30419379,5.221265924,0.103241214,50.57346478,0,0
WBGene00019183,18.23964469,4.189005721,0.159349367,26.28818559,2.62E-152,9.14E-152
WBGene00019184,138.4924756,7.113663785,0.191420483,37.16250044,2.75E-302,1.19E-301
WBGene00019185,165.2336553,7.368363759,0.121613784,60.58822865,0,0
WBGene00019186,0.470983342,-1.086252059,0.476918603,-2.277646651,0.022747639,0.024704471
WBGene00019187,17.77927267,4.152124402,0.182403265,22.76343247,1.06E-114,3.43E-114
WBGene00019188,540.4842503,9.078108768,0.120283022,75.47290217,0,0
WBGene00019189,15.75090862,3.97736315,0.161226236,24.66945362,2.28E-134,7.68E-134
WBGene00019190,3.75599818,1.909196364,0.20819568,9.170201635,4.72E-20,1.15E-19
WBGene00019191,2.146532059,1.10200772,0.275068534,4.006302365,6.17E-05,0.000101562
WBGene00019192,0.406387802,-1.299070996,0.355468144,-3.654535629,0.000257648,0.000352677
WBGene00019193,1.103183904,0.141673312,0.338339715,0.418730957,0.675412769,0.684206283
WBGene00019194,1.507125766,0.591799811,0.20893028,2.83252294,0.004618225,0.005217916
WBGene00019196,166.0226697,7.375236439,0.048699172,151.4448002,0,0
WBGene00019197,9.154898265,3.194543854,0.120048977,26.61033794,5.15E-156,1.81E-155
WBGene00019198,58.3439622,5.866511459,0.141479903,41.46533408,0,0
WBGene00019199,175.8191785,7.457948639,0.077448097,96.29608585,0,0
WBGene00019200,10.62968469,3.410026897,0.135696662,25.12977739,2.35E-139,8.02E-139
WBGene00019201,0.332176904,-1.589976327,0.38893964,-4.087977061,4.35E-05,7.34E-05
WBGene00019202,16.83085293,4.073036385,0.309642117,13.15401286,1.61E-39,4.28E-39
WBGene00019203,183.9792109,7.523398945,0.144894622,51.92324491,0,0
WBGene00019204,451.942406,8.819995122,0.180415645,48.88708582,0,0
WBGene00019205,714.8779902,9.481553225,0.119533969,79.32099357,0,0
WBGene00019207,662.5137901,9.371806674,0.082287268,113.8913338,0,0
WBGene00019208,6.113344547,2.611961879,0.203298985,12.84788448,8.84E-38,2.33E-37
WBGene00019209,611.8922656,9.257133853,0.057318127,161.5044729,0,0
WBGene00019211,347.0805229,8.439126598,0.110054217,76.68153805,0,0
WBGene00019212,109.4961449,6.774736267,0.13139114,51.56159118,0,0
WBGene00019213,26.0873599,4.705279043,0.21270458,22.12119291,1.98E-108,6.33E-108
