geneName,WBID
Y54G11A.3,WBGene00013214
Y54G11A.4,WBGene00013215
Y54G11A.7,WBGene00013216
ddl-3,WBGene00013217
Y54G11A.9,WBGene00013218
Y54G11A.11,WBGene00013219
ctl-3,WBGene00013220
Y54G11A.14,WBGene00013221
dmsr-6,WBGene00013222
efa-6,WBGene00013223
Y55D9A.2,WBGene00013224
Y56A3A.2,WBGene00013225
faah-5,WBGene00013226
Y56A3A.6,WBGene00013227
Y56A3A.7,WBGene00013228
fbxb-22,WBGene00013230
tsen-2,WBGene00013231
faah-4,WBGene00013232
sdz-33,WBGene00013233
fbxb-24,WBGene00013234
Y56A3A.16,WBGene00013235
Y56A3A.18,WBGene00013236
Y56A3A.19,WBGene00013237
trap-4,WBGene00013238
Y56A3A.22,WBGene00013239
Y56A3A.28,WBGene00013240
ung-1,WBGene00013241
Y56A3A.30,WBGene00013242
Y56A3A.31,WBGene00013243
Y56A3A.33,WBGene00013244
Y57A10A.1,WBGene00013246
Y57A10A.2,WBGene00013247
Y57A10A.3,WBGene00013248
Y57A10A.4,WBGene00013249
Y57A10A.5,WBGene00013250
Y57A10A.7,WBGene00013252
Y57A10A.8,WBGene00013253
tag-276,WBGene00013254
tric-1B.1,WBGene00013255
Y57A10A.13,WBGene00013256
Y57A10A.14,WBGene00013257
polg-1,WBGene00013258
trpp-5,WBGene00013259
rsr-2,WBGene00013260
sinh-1,WBGene00013261
txdc-12.1,WBGene00013263
Y57A10A.24,WBGene00013264
parn-2,WBGene00013265
Y57A10A.26,WBGene00013266
Y57A10A.27,WBGene00013267
tric-1B.2,WBGene00013268
Y57A10A.29,WBGene00013269
Y57A10A.31,WBGene00013270
aqp-12,WBGene00013272
marc-5,WBGene00013273
Y57A10B.2,WBGene00013274
btb-14,WBGene00013275
sre-42,WBGene00013276
sre-41,WBGene00013277
Y57A10B.6,WBGene00013278
Y57A10B.7,WBGene00013279
Y57A10C.1,WBGene00013280
sre-27,WBGene00013281
sre-26,WBGene00013282
sre-25,WBGene00013283
daf-22,WBGene00013284
dct-12,WBGene00013285
Y57A10C.8,WBGene00013286
Y57A10C.9,WBGene00013287
Y57A10C.10,WBGene00013288
tag-273,WBGene00013289
Y57G11A.2,WBGene00013290
Y57G11A.4,WBGene00013292
Y57G11A.5,WBGene00013293
pals-30,WBGene00013294
Y57G11B.2,WBGene00013295
Y57G11B.3,WBGene00013296
Y57G11B.5,WBGene00013297
Y57G11B.6,WBGene00013298
irld-18,WBGene00013299
lgc-7,WBGene00013300
Y57G11C.3,WBGene00013301
vti-1,WBGene00013302
Y57G11C.5,WBGene00013303
ptp-5.2,WBGene00013304
Y57G11C.8,WBGene00013306
Y57G11C.9,WBGene00013307
nuo-3,WBGene00013308
Y57G11C.14,WBGene00013310
sec-61,WBGene00013311
hhat-2,WBGene00013312
Y57G11C.18,WBGene00013313
Y57G11C.20,WBGene00013315
Y57G11C.21,WBGene00013316
Y57G11C.22,WBGene00013317
Y57G11C.23,WBGene00013318
ccch-5,WBGene00013319
srt-51,WBGene00013320
Y57G11C.31,WBGene00013321
Y57G11C.32,WBGene00013322
Y57G11C.33,WBGene00013323
mrps-7,WBGene00013324
Y57G11C.36,WBGene00013325
anoh-2,WBGene00013326
Y57G11C.38,WBGene00013327
Y57G11C.39,WBGene00013328
Y57G11C.40,WBGene00013329
Y57G11C.41,WBGene00013330
Y57G11C.42,WBGene00013331
Y57G11C.43,WBGene00013332
Y57G11C.44,WBGene00013333
nlp-56,WBGene00013334
Y57G11C.46,WBGene00013335
pnc-2,WBGene00013336
Y57G11C.48,WBGene00013337
lgc-8,WBGene00013338
phf-14,WBGene00013339
tcc-1,WBGene00013340
Y59A8A.7,WBGene00013341
prp-6,WBGene00013343
ebp-1,WBGene00013344
Y59A8B.8,WBGene00013345
nova-1,WBGene00013347
fbxa-106,WBGene00013348
Y59A8B.12,WBGene00013349
slr-2,WBGene00013350
Y59A8B.19,WBGene00013351
lon-8,WBGene00013352
Y59A8B.21,WBGene00013353
snx-6,WBGene00013354
gck-3,WBGene00013355
Y59A8B.24,WBGene00013356
clec-260,WBGene00013357
abhd-3.1,WBGene00013358
Y60A3A.8,WBGene00013359
fars-2,WBGene00013361
algn-7,WBGene00013362
Y60A3A.16,WBGene00013364
Y60A3A.19,WBGene00013365
Y60A3A.21,WBGene00013366
Y60A3A.23,WBGene00013367
Y60A9.1,WBGene00013368
Y60A9.2,WBGene00013369
Y60A9.3,WBGene00013370
Y60A9A.1,WBGene00013371
Y62E10A.2,WBGene00013373
Y62E10A.3,WBGene00013374
srsx-25,WBGene00013375
Y62E10A.6,WBGene00013376
emc-3,WBGene00013378
Y62E10A.13,WBGene00013379
memi-2,WBGene00013380
cyp-31A5,WBGene00013381
gcl-1,WBGene00013382
aptf-2,WBGene00013383
Y62E10A.19,WBGene00013385
Y62F5A.9,WBGene00013387
Y62F5A.10,WBGene00013388
Y62H9A.1,WBGene00013389
Y62H9A.2,WBGene00013390
Y62H9A.3,WBGene00013391
Y62H9A.4,WBGene00013392
Y62H9A.5,WBGene00013393
ule-5,WBGene00013394
Y62H9A.7,WBGene00013395
Y62H9A.8,WBGene00013396
Y62H9A.9,WBGene00013397
Y62H9A.10,WBGene00013398
Y62H9A.11,WBGene00013399
Y62H9A.12,WBGene00013400
Y62H9A.13,WBGene00013401
Y62H9A.14,WBGene00013402
fbxb-100,WBGene00013403
fbxb-101,WBGene00013404
tdpt-1,WBGene00013405
Y63D3A.7,WBGene00013406
fbxb-93,WBGene00013408
fbxb-56,WBGene00013409
Y64G10A.1,WBGene00013411
Y64G10A.2,WBGene00013412
ilcr-1,WBGene00013415
Y64G10A.7,WBGene00013416
srab-24,WBGene00013417
Y65A5A.1,WBGene00013418
Y65A5A.2,WBGene00013419
fbxa-220,WBGene00013421
Y66A7A.2,WBGene00013422
Y66A7A.4,WBGene00013424
ceh-91,WBGene00013425
Y66A7A.7,WBGene00013426
Y66D12A.1,WBGene00013427
Y66D12A.3,WBGene00013429
ceh-92,WBGene00013431
Y66D12A.6,WBGene00013432
Y66D12A.7,WBGene00013433
Y66D12A.8,WBGene00013434
Y66D12A.9,WBGene00013435
Y66D12A.10,WBGene00013436
Y66D12A.11,WBGene00013437
ztf-29,WBGene00013438
Y66D12A.13,WBGene00013439
nrps-1,WBGene00013440
xpb-1,WBGene00013441
Y66D12A.16,WBGene00013442
such-1,WBGene00013443
Y66D12A.19,WBGene00013445
Y66D12A.21,WBGene00013446
nars-2,WBGene00013447
Y66D12A.24,WBGene00013448
Y67A6A.1,WBGene00013449
oac-56,WBGene00013450
Y67A10A.2,WBGene00013451
Y67A10A.3,WBGene00013452
fbxa-83,WBGene00013453
fbxa-126,WBGene00013454
ssu-2,WBGene00013455
Y67A10A.7,WBGene00013456
paqr-3,WBGene00013457
Y67A10A.9,WBGene00013458
Y67A10A.10,WBGene00013459
cpsf-3,WBGene00013460
Y67H2A.2,WBGene00013461
micu-1,WBGene00013462
kdp-1,WBGene00013463
Y67H2A.7,WBGene00013464
Y67H2A.10,WBGene00013465
srz-47,WBGene00013466
srz-96,WBGene00013468
Y68A4A.10,WBGene00013469
clec-243,WBGene00013470
clec-242,WBGene00013471
Y68A4B.3,WBGene00013472
Y69E1A.1,WBGene00013473
Y69E1A.2,WBGene00013474
Y69E1A.3,WBGene00013475
Y69E1A.4,WBGene00013476
Y69E1A.5,WBGene00013477
Y69E1A.8,WBGene00013478
Y69H2.1,WBGene00013479
egas-3,WBGene00013480
Y69H2.3,WBGene00013481
Y69H2.7,WBGene00013482
nhr-241,WBGene00013483
Y69H2.9,WBGene00013484
Y69H2.10,WBGene00013485
egas-1,WBGene00013486
egas-2,WBGene00013487
col-42,WBGene00013489
Y70C5A.2,WBGene00013490
Y70C5B.1,WBGene00013491
Y70C5C.1,WBGene00013492
clec-9,WBGene00013493
Y70D2A.1,WBGene00013496
hex-5,WBGene00013497
Y70G10A.2,WBGene00013498
Y70G10A.3,WBGene00013499
Y71A12B.3,WBGene00013501
clec-111,WBGene00013502
clec-112,WBGene00013503
Y71A12B.8,WBGene00013505
usp-3,WBGene00013506
Y71A12B.10,WBGene00013507
Y71A12B.11,WBGene00013508
Y71A12B.12,WBGene00013509
Y71A12B.13,WBGene00013510
Y71A12B.15,WBGene00013511
nhr-276,WBGene00013512
Y71A12C.2,WBGene00013513
Y73F4A.1,WBGene00013514
Y73F4A.2,WBGene00013515
Y73F4A.3,WBGene00013516
lgc-52,WBGene00013517
Y73F8A.5,WBGene00013518
Y73F8A.10,WBGene00013519
best-21,WBGene00013520
Y73F8A.12,WBGene00013521
Y73F8A.13,WBGene00013522
Y73F8A.14,WBGene00013523
Y73F8A.15,WBGene00013524
irld-59,WBGene00013525
Y73F8A.20,WBGene00013526
Y73F8A.22,WBGene00013527
Y73F8A.23,WBGene00013528
Y73F8A.24,WBGene00013529
ntl-11,WBGene00013530
Y73F8A.26,WBGene00013531
Y73F8A.27,WBGene00013532
acr-24,WBGene00013534
Y73F8A.32,WBGene00013536
Y73F8A.33,WBGene00013537
ari-1.4,WBGene00013538
Y73F8A.35,WBGene00013539
Y75B8A.3,WBGene00013540
lonp-2,WBGene00013541
lron-12,WBGene00013542
Y75B8A.6,WBGene00013543
Y75B8A.7,WBGene00013544
Y75B8A.8,WBGene00013545
Y75B8A.10,WBGene00013547
lury-1,WBGene00013548
Y75B8A.13,WBGene00013549
Y75B8A.14,WBGene00013550
Y75B8A.16,WBGene00013551
gmn-1,WBGene00013552
Y75B8A.18,WBGene00013553
Y75B8A.19,WBGene00013554
fbxa-89,WBGene00013555
Y75B8A.23,WBGene00013556
Y75B8A.24,WBGene00013557
Y75B8A.25,WBGene00013558
Y75B8A.28,WBGene00013559
zip-12,WBGene00013560
Y75B8A.31,WBGene00013561
Y75B8A.32,WBGene00013562
Y75B8A.33,WBGene00013563
Y75B8A.34,WBGene00013564
Y75B8A.37,WBGene00013565
Y75B12A.2,WBGene00013566
Y75B12B.1,WBGene00013567
Y75B12B.3,WBGene00013568
bath-36,WBGene00013569
Y75B12B.8,WBGene00013570
Y75B12B.10,WBGene00013572
Y75B12B.11,WBGene00013573
lron-13,WBGene00013574
acs-5,WBGene00013575
Y76A2B.4,WBGene00013576
Y76A2B.5,WBGene00013577
scav-2,WBGene00013578
Y79H2A.2,WBGene00013579
Y79H2A.3,WBGene00013580
Y79H2A.4,WBGene00013581
ceh-51,WBGene00013583
nhr-243,WBGene00013584
cyp-42A1,WBGene00013585
Y80D3A.8,WBGene00013586
Y80D3A.9,WBGene00013587
nlp-42,WBGene00013588
Y80D3A.11,WBGene00013589
Y81G3A.1,WBGene00013590
gcn-2,WBGene00013591
Y81G3A.4,WBGene00013592
Y87G2A.1,WBGene00013593
Y87G2A.2,WBGene00013594
atg-4.1,WBGene00013595
nyn-2,WBGene00013596
gpi-1,WBGene00013597
vps-28,WBGene00013598
eipr-1,WBGene00013599
Y87G2A.13,WBGene00013601
Y87G2A.16,WBGene00013602
soem-1,WBGene00013603
Y87G2A.18,WBGene00013604
Y95D11A.1,WBGene00013605
cand-1,WBGene00013606
clec-27,WBGene00013607
clec-35,WBGene00013608
clec-37,WBGene00013609
fbxa-206,WBGene00013610
Y102A5C.2,WBGene00013611
fbxa-207,WBGene00013612
Y102A5C.4,WBGene00013613
clec-237,WBGene00013614
fbxa-148,WBGene00013616
fbxa-112,WBGene00013619
fbxa-111,WBGene00013620
clec-239,WBGene00013621
clec-238,WBGene00013622
fbxa-90,WBGene00013623
Y102A5C.27,WBGene00013628
srz-95,WBGene00013629
Y102F5A.1,WBGene00013631
Y105C5A.1,WBGene00013632
Y105C5A.8,WBGene00013633
Y105C5A.9,WBGene00013634
Y105C5A.10,WBGene00013635
Y105C5A.12,WBGene00013636
Y105C5A.13,WBGene00013637
Y105C5A.15,WBGene00013639
daf-38,WBGene00013642
Y105C5A.24,WBGene00013643
Y105C5B.1,WBGene00013645
Y105C5B.3,WBGene00013646
Y105C5B.5,WBGene00013647
Y105C5B.8,WBGene00013649
Y105C5B.9,WBGene00013650
Y105C5B.11,WBGene00013651
Y105C5B.14,WBGene00013653
Y105C5B.15,WBGene00013654
lgc-19,WBGene00013655
Y105C5B.17,WBGene00013656
Y105C5B.18,WBGene00013657
Y105C5B.19,WBGene00013658
Y105C5B.20,WBGene00013659
Y105C5B.25,WBGene00013662
hlh-32,WBGene00013665
Y105E8A.1,WBGene00013666
Y105E8A.2,WBGene00013667
Y105E8A.3,WBGene00013668
tcab-1,WBGene00013669
hpo-13,WBGene00013670
Y105E8A.11,WBGene00013671
catp-1,WBGene00013672
Y105E8A.13,WBGene00013673
Y105E8A.14,WBGene00013674
ekl-4,WBGene00013676
yars-1,WBGene00013677
Y105E8A.20,WBGene00013678
Y105E8A.21,WBGene00013679
rpom-1,WBGene00013680
Y105E8A.25,WBGene00013682
zoo-1,WBGene00013683
Y105E8A.27,WBGene00013684
Y105E8A.28,WBGene00013685
exoc-8,WBGene00013687
riok-2,WBGene00013688
bath-40,WBGene00013689
hprt-1,WBGene00013690
Y105E8B.6,WBGene00013691
Y105E8B.7,WBGene00013692
Y105E8B.9,WBGene00013693
Y106G6A.1,WBGene00013694
epg-8,WBGene00013695
Y106G6A.4,WBGene00013696
dsbn-1,WBGene00013697
Y106G6D.1,WBGene00013698
Y106G6D.2,WBGene00013699
Y106G6D.3,WBGene00013700
Y106G6D.4,WBGene00013701
Y106G6D.6,WBGene00013702
rbm-12,WBGene00013703
Y106G6D.8,WBGene00013704
Y106G6E.1,WBGene00013705
Y106G6E.3,WBGene00013707
Y106G6E.4,WBGene00013708
csnk-1,WBGene00013709
Y106G6G.1,WBGene00013710
Y106G6G.2,WBGene00013711
dlc-6,WBGene00013712
Y106G6G.4,WBGene00013713
Y106G6H.1,WBGene00013716
madf-10,WBGene00013717
pdpr-1,WBGene00013718
Y106G6H.6,WBGene00013719
Y106G6H.8,WBGene00013720
Y106G6H.9,WBGene00013721
Y106G6H.10,WBGene00013722
Y106G6H.13,WBGene00013723
Y106G6H.14,WBGene00013724
ska-1,WBGene00013725
Y106G6H.16,WBGene00013726
Y111B2A.1,WBGene00013727
Y111B2A.2,WBGene00013728
Y111B2A.3,WBGene00013729
sql-1,WBGene00013730
aakg-1,WBGene00013732
Y111B2A.10,WBGene00013734
Y111B2A.12,WBGene00013735
gtf-2A2,WBGene00013736
tpst-1,WBGene00013737
elpc-2,WBGene00013738
spin-4,WBGene00013739
hut-1,WBGene00013740
Y111B2A.21,WBGene00013741
sas-1,WBGene00013742
Y111B2A.27,WBGene00013744
lgc-55,WBGene00013746
spe-19,WBGene00013747
ssu-1,WBGene00013748
Y113G7A.12,WBGene00013749
Y113G7A.13,WBGene00013750
Y113G7A.14,WBGene00013751
nlp-69,WBGene00013752
Y113G7A.16,WBGene00013753
fbxa-116,WBGene00013754
fbxa-115,WBGene00013755
ftr-1,WBGene00013756
fbxa-113,WBGene00013757
fbxa-114,WBGene00013758
fbxb-59,WBGene00013759
srbc-34,WBGene00013760
Y113G7B.11,WBGene00013761
Y113G7B.12,WBGene00013762
Y113G7B.14,WBGene00013763
Y113G7B.15,WBGene00013764
cdkr-3,WBGene00013765
prmt-1,WBGene00013766
sld-5,WBGene00013768
Y113G7B.26,WBGene00013770
Y113G7C.1,WBGene00013771
Y116A8A.2,WBGene00013773
clec-193,WBGene00013774
Y116A8A.4,WBGene00013775
Y116A8A.6,WBGene00013776
Y116A8A.7,WBGene00013777
clec-194,WBGene00013778
Y116A8B.1,WBGene00013779
Y116A8B.4,WBGene00013781
npr-32,WBGene00013782
Y116A8C.3,WBGene00013784
nep-23,WBGene00013785
nep-24,WBGene00013786
Y116A8C.9,WBGene00013789
Y116A8C.10,WBGene00013790
Y116A8C.11,WBGene00013791
Y116A8C.13,WBGene00013792
dct-13,WBGene00013794
nhr-229,WBGene00013795
Y116A8C.19,WBGene00013796
Y116A8C.20,WBGene00013797
clec-195,WBGene00013798
athp-3,WBGene00013799
Y116A8C.23,WBGene00013800
Y116A8C.24,WBGene00013801
Y116A8C.25,WBGene00013802
snx-13,WBGene00013803
Y116A8C.27,WBGene00013804
bca-2,WBGene00013805
Y116A8C.29,WBGene00013806
Y116A8C.30,WBGene00013807
sfa-1,WBGene00013808
Y116A8C.33,WBGene00013809
Y116A8C.37,WBGene00013810
Y116A8C.38,WBGene00013811
Y116A8C.40,WBGene00013812
Y116A8C.43,WBGene00013814
Y116A8C.44,WBGene00013815
Y116F11A.1,WBGene00013816
Y116F11A.3,WBGene00013817
Y116F11A.6,WBGene00013819
Y116F11B.2,WBGene00013820
srz-35,WBGene00013821
Y116F11B.6,WBGene00013822
Y116F11B.7,WBGene00013823
Y116F11B.8,WBGene00013824
Y116F11B.9,WBGene00013825
Y116F11B.13,WBGene00013828
Y116F11B.14,WBGene00013829
ZC15.1,WBGene00013830
clec-262,WBGene00013831
ZC15.3,WBGene00013832
ZC15.5,WBGene00013833
clec-261,WBGene00013834
mlt-4,WBGene00013835
fbxa-29,WBGene00013836
fbxa-30,WBGene00013837
fbxa-31,WBGene00013838
fbxa-32,WBGene00013839
fbxa-151,WBGene00013840
fbxa-33,WBGene00013841
fbxa-34,WBGene00013842
fbxa-50,WBGene00013844
fbxa-37,WBGene00013845
ZC84.1,WBGene00013846
cls-3,WBGene00013847
npr-29,WBGene00013848
ZC84.6,WBGene00013849
ZC84.7,WBGene00013850
hhat-1,WBGene00013852
ZC116.1,WBGene00013853
cyc-2.2,WBGene00013854
ZC168.2,WBGene00013856
orc-5,WBGene00013857
ssp-34,WBGene00013858
ZC247.1,WBGene00013859
ZC247.2,WBGene00013860
wdr-5.3,WBGene00013862
ZC302.3,WBGene00013863
ZC334.7,WBGene00013865
cbs-1,WBGene00013866
ZC373.2,WBGene00013867
ZC373.3,WBGene00013868
mlck-1,WBGene00013869
ZC373.5,WBGene00013870
gnrr-3,WBGene00013871
ZC374.2,WBGene00013872
ZC376.1,WBGene00013873
ZC376.2,WBGene00013874
ZC376.3,WBGene00013875
ceh-74,WBGene00013876
atfs-1,WBGene00013878
ZC376.8,WBGene00013879
mppb-1,WBGene00013880
mans-4,WBGene00013881
msa-1,WBGene00013882
npr-13,WBGene00013883
ZC412.3,WBGene00013884
ZC412.5,WBGene00013886
nspa-5,WBGene00013887
ZC434.3,WBGene00013891
ZC434.4,WBGene00013892
coa-6,WBGene00013893
ZC434.8,WBGene00013894
ZC434.9,WBGene00013895
ZC443.1,WBGene00013896
ZC443.2,WBGene00013897
ZC443.3,WBGene00013898
ZC443.4,WBGene00013899
ugt-18,WBGene00013900
ugt-16,WBGene00013901
ZC455.1,WBGene00013902
ugt-3,WBGene00013903
ugt-6,WBGene00013904
ugt-4,WBGene00013905
ugt-5,WBGene00013906
sre-20,WBGene00013907
srbc-43,WBGene00013908
srbc-44,WBGene00013909
srbc-45,WBGene00013910
irld-60,WBGene00013911
irld-19,WBGene00013912
irld-61,WBGene00013913
lgc-37,WBGene00013914
irld-20,WBGene00013915
ZC504.1,WBGene00013916
cdk-11.2,WBGene00013917
ZC506.1,WBGene00013919
pssy-1,WBGene00013920
best-22,WBGene00013921
ghi-1,WBGene00013923
rad-23,WBGene00013924
coa-7,WBGene00013925
nep-1,WBGene00013926
clec-95,WBGene00013927
clec-94,WBGene00013928
clec-93,WBGene00013929
clec-96,WBGene00013930
clec-97,WBGene00013931
clec-98,WBGene00013932
clec-99,WBGene00013933
ZK131.11,WBGene00013934
ZK218.1,WBGene00013935
ZK218.3,WBGene00013937
ZK218.4,WBGene00013938
ZK218.5,WBGene00013939
nhr-248,WBGene00013940
ZK218.7,WBGene00013941
ZK218.11,WBGene00013943
ZK228.1,WBGene00013944
ZK228.3,WBGene00013946
ZK228.4,WBGene00013947
ZK262.2,WBGene00013949
ZK262.3,WBGene00013950
ZK262.4,WBGene00013951
ZK262.8,WBGene00013953
ZK262.9,WBGene00013954
kri-1,WBGene00013955
ZK265.3,WBGene00013956
sre-23,WBGene00013957
nol-16,WBGene00013958
ZK265.7,WBGene00013959
cutl-8,WBGene00013960
ZK285.2,WBGene00013961
ZK287.1,WBGene00013962
sulp-8,WBGene00013963
nlp-73,WBGene00013964
ZK287.4,WBGene00013965
ztf-9,WBGene00013966
ZK287.7,WBGene00013967
ZK287.9,WBGene00013968
tep-1,WBGene00013969
klu-1,WBGene00013970
scl-19,WBGene00013971
scl-20,WBGene00013972
asp-18,WBGene00013973
npr-9,WBGene00013974
ZK455.5,WBGene00013975
hizr-1,WBGene00013976
ZK507.1,WBGene00013978
ZK507.3,WBGene00013979
dos-1,WBGene00013980
ZK512.1,WBGene00013982
ZK512.2,WBGene00013983
ZK512.4,WBGene00013984
sec-16,WBGene00013985
ZK512.7,WBGene00013986
ZK512.8,WBGene00013987
ZK512.10,WBGene00013988
ZK512.11,WBGene00013989
ZK524.4,WBGene00013994
ZK550.2,WBGene00013996
ZK550.3,WBGene00013997
gtf-2E1,WBGene00013998
ZK550.5,WBGene00013999
ZK550.6,WBGene00014000
pyk-2,WBGene00014001
ZK593.2,WBGene00014002
ZK593.3,WBGene00014003
fic-1,WBGene00014004
ZK596.1,WBGene00014006
ZK596.2,WBGene00014007
ZK596.3,WBGene00014008
lips-6,WBGene00014009
ZK632.2,WBGene00014011
riok-3,WBGene00014012
ZK632.4,WBGene00014013
ZK632.5,WBGene00014014
panl-3,WBGene00014015
ZK632.9,WBGene00014016
ZK632.10,WBGene00014017
ZK632.11,WBGene00014018
ZK632.12,WBGene00014019
ZK632.14,WBGene00014020
svop-1,WBGene00014021
ZK637.2,WBGene00014022
lnkn-1,WBGene00014023
ZK637.4,WBGene00014024
asna-1,WBGene00014025
tpk-1,WBGene00014027
trxr-2,WBGene00014028
ZK637.12,WBGene00014029
glb-1,WBGene00014030
ZK637.14,WBGene00014031
ZK637.15,WBGene00014032
arrd-15,WBGene00014033
ZK643.2,WBGene00014034
seb-2,WBGene00014035
ZK643.5,WBGene00014036
ZK643.6,WBGene00014037
ZK643.7,WBGene00014038
ZK662.2,WBGene00014039
ZK662.5,WBGene00014040
ZK666.1,WBGene00014041
ZK666.2,WBGene00014042
clec-58,WBGene00014043
ZK666.4,WBGene00014044
clec-59,WBGene00014045
clec-60,WBGene00014046
clec-61,WBGene00014047
ZK666.8,WBGene00014048
ZK666.11,WBGene00014049
ZK666.12,WBGene00014050
spv-1,WBGene00014051
ZK669.2,WBGene00014052
ZK669.3,WBGene00014053
dbt-1,WBGene00014054
ZK669.5,WBGene00014055
ZK673.1,WBGene00014057
ZK673.2,WBGene00014058
ZK673.4,WBGene00014060
ZK673.5,WBGene00014061
ZK673.6,WBGene00014062
clec-143,WBGene00014063
sdz-37,WBGene00014064
ZK673.11,WBGene00014065
rev-1,WBGene00014066
ZK675.4,WBGene00014067
nhr-255,WBGene00014068
ZK678.3,WBGene00014069
srxa-9,WBGene00014070
ZK757.1,WBGene00014073
ZK757.2,WBGene00014074
dhhc-4,WBGene00014075
ZK792.1,WBGene00014076
ZK792.4,WBGene00014077
ZK792.5,WBGene00014078
ZK792.7,WBGene00014079
atg-4.2,WBGene00014080
ipmk-1,WBGene00014081
ZK795.2,WBGene00014082
ZK795.3,WBGene00014083
snb-7,WBGene00014084
ZK809.1,WBGene00014085
ZK809.3,WBGene00014086
ZK809.5,WBGene00014087
ZK809.8,WBGene00014088
ZK822.1,WBGene00014089
ZK822.2,WBGene00014090
ZK822.4,WBGene00014091
ZK822.5,WBGene00014092
ZK829.1,WBGene00014093
ZK829.3,WBGene00014094
gdh-1,WBGene00014095
ZK829.7,WBGene00014096
ZK829.9,WBGene00014097
ogdh-2,WBGene00014098
ZK836.3,WBGene00014099
ZK849.1,WBGene00014100
gopc-1,WBGene00014101
best-25,WBGene00014102
best-26,WBGene00014103
ZK849.6,WBGene00014104
ZK856.4,WBGene00014105
ZK856.5,WBGene00014106
ZK856.6,WBGene00014107
ZK856.7,WBGene00014108
chpf-1,WBGene00014109
rpc-25,WBGene00014111
ZK856.11,WBGene00014112
hpo-40,WBGene00014113
tftc-3,WBGene00014114
gld-4,WBGene00014115
ZK858.2,WBGene00014116
clec-91,WBGene00014117
ZK858.5,WBGene00014118
ZK858.6,WBGene00014119
ZK858.7,WBGene00014120
ZK858.8,WBGene00014121
ZK863.1,WBGene00014122
elpc-3,WBGene00014123
usip-1,WBGene00014124
ZK863.8,WBGene00014125
ZK892.3,WBGene00014127
ZK892.4,WBGene00014128
ZK892.5,WBGene00014129
ZK892.6,WBGene00014130
sdz-38,WBGene00014131
ZK896.1,WBGene00014132
ZK896.3,WBGene00014134
ZK896.4,WBGene00014135
ZK896.5,WBGene00014136
clec-187,WBGene00014137
clec-186,WBGene00014138
nstp-5,WBGene00014139
ZK899.1,WBGene00014140
ZK899.2,WBGene00014141
ZK899.3,WBGene00014142
ZK899.5,WBGene00014143
ZK899.6,WBGene00014144
ZK899.7,WBGene00014145
ZK909.3,WBGene00014148
fbxb-70,WBGene00014149
ZK909.6,WBGene00014150
vps-15,WBGene00014151
ZK930.2,WBGene00014152
vab-23,WBGene00014153
ZK930.4,WBGene00014154
ZK930.5,WBGene00014155
ZK930.6,WBGene00014156
ZK930.7,WBGene00014157
ZK938.1,WBGene00014158
arrd-4,WBGene00014159
ZK938.3,WBGene00014160
arrd-5,WBGene00014161
chil-9,WBGene00014162
rnh-1.2,WBGene00014163
lact-2,WBGene00014164
puf-12,WBGene00014165
ZK945.4,WBGene00014166
ZK945.6,WBGene00014168
ZK945.7,WBGene00014169
ZK945.8,WBGene00014170
nep-26,WBGene00014171
clpp-1,WBGene00014172
ZK970.7,WBGene00014173
ZK970.8,WBGene00014174
ZK971.1,WBGene00014175
ZK1010.2,WBGene00014176
frg-1,WBGene00014177
ZK1010.4,WBGene00014178
ZK1010.5,WBGene00014179
ZK1010.8,WBGene00014181
ZK1025.3,WBGene00014183
ZK1025.4,WBGene00014184
nhr-244,WBGene00014186
ZK1025.8,WBGene00014188
nhr-245,WBGene00014189
irld-62,WBGene00014190
srt-22,WBGene00014191
nhr-246,WBGene00014192
nhr-247,WBGene00014193
ZK1037.6,WBGene00014194
srz-10,WBGene00014195
ZK1053.1,WBGene00014196
ZK1053.2,WBGene00014197
ZK1053.3,WBGene00014198
ZK1053.4,WBGene00014199
scrm-2,WBGene00014200
ZK1053.6,WBGene00014201
mmcm-1,WBGene00014202
ZK1058.3,WBGene00014203
ccdc-47,WBGene00014204
nit-1,WBGene00014206
ZK1058.9,WBGene00014207
ZK1067.3,WBGene00014209
ZK1067.4,WBGene00014210
ZK1073.1,WBGene00014213
ZK1073.2,WBGene00014214
obr-3,WBGene00014215
ZK1086.2,WBGene00014216
ZK1086.3,WBGene00014217
ZK1098.1,WBGene00014218
ZK1098.2,WBGene00014219
ZK1098.3,WBGene00014220
eif-2Balpha,WBGene00014221
trpp-3,WBGene00014222
ZK1098.6,WBGene00014223
mrps-23,WBGene00014224
ZK1098.9,WBGene00014225
ZK1098.11,WBGene00014226
ZK1128.1,WBGene00014227
mett-10,WBGene00014228
ZK1128.3,WBGene00014229
gtf-2H3,WBGene00014230
ttll-4,WBGene00014232
ZK1128.7,WBGene00014233
vps-29,WBGene00014234
ZK1225.1,WBGene00014235
ZK1225.2,WBGene00014236
ZK1225.4,WBGene00014238
ZK1225.5,WBGene00014239
htas-1,WBGene00014240
ZK1251.3,WBGene00014241
sdz-36,WBGene00014242
dcaf-1,WBGene00014243
ZK1307.1,WBGene00014244
ZK1307.2,WBGene00014245
ZK1307.3,WBGene00014246
ZK1307.4,WBGene00014247
ZK1307.7,WBGene00014248
ZK1307.8,WBGene00014249
ZK1307.9,WBGene00014250
gstk-1,WBGene00014251
ZK1320.2,WBGene00014252
ZK1320.3,WBGene00014253
cyp-13A10,WBGene00014254
