WBID,mean,median,sd,logMean,logSd,logVar,n,min(count),max(count)
WBGene00010198,18.875,14.5,13.0650843308196,2.93783829513509,2.56994335366431,5.13988670732861,8,3,39
WBGene00010199,81.25,83,51.7266165251784,4.39753082120985,3.94597247544251,7.89194495088501,8,11,149
WBGene00010200,0.8125,0.3,1.32604406304725,-0.207639364778244,0.282200121262281,0.564400242524561,8,0,4
WBGene00010202,1.775,0.1,2.89913780286484,0.573800422927379,1.06441338343029,2.12882676686058,8,0,8
WBGene00010203,0.0625,0,0.176776695296637,-2.77258872223978,-1.73286795139986,-3.46573590279973,8,0,0.5
WBGene00010204,10.475,0.85,21.5711944168938,2.3489914658082,3.07135883285471,6.14271766570942,8,0.1,63
WBGene00010205,12.925,6,13.9115317016393,2.55916342039449,2.63271811501613,5.26543623003227,8,0.4,38
WBGene00010206,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00010212,1.375,1,0.871370021452261,0.318453731118535,-0.137688568630701,-0.275377137261402,8,0.4,3
WBGene00010214,1.775,0.35,2.83284309484306,0.573800422927379,1.04128083450804,2.08256166901608,8,0,8
WBGene00010215,0.675,0.5,0.594618725379069,-0.393042588109607,-0.51983487651733,-1.03966975303466,8,0.1,2
WBGene00010216,0.0625,0,0.118773493916542,-2.77258872223978,-2.13053701212811,-4.26107402425622,8,0,0.3
WBGene00010217,0.125,0.05,0.148804761828569,-2.07944154167984,-1.9051201555591,-3.8102403111182,8,0,0.3
WBGene00010218,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00010219,19.1125,2.5,32.562091785212,2.95034257125518,3.48314878308835,6.9662975661767,8,0.4,95
WBGene00010220,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00010221,298.875,267,295.743826164276,5.70002542577849,5.68949362745642,11.3789872549128,8,2,748
WBGene00010222,16.8,3,23.9110852953186,2.82137888640921,3.17434217129408,6.34868434258815,8,0,56
WBGene00010223,0.5625,0.25,0.71701265181107,-0.575364144903562,-0.332661793055532,-0.665323586111065,8,0,2
WBGene00010224,1.5,0.8,1.57933078051614,0.405465108108164,0.457001200678071,0.914002401356143,8,0,4
WBGene00010225,5.1,0.35,12.9043735664641,1.62924053973028,2.55756629006786,5.11513258013572,8,0.1,37
WBGene00010226,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00010227,20.125,9,20.6842762917702,3.00196282330463,3.02937381219811,6.05874762439621,8,3,59
WBGene00010228,0.325,0.3,0.286605752110555,-1.1239300966524,-1.24964769362005,-2.4992953872401,8,0,0.9
WBGene00010229,26.25,25,12.1273009598768,3.26766598903763,2.49545918870627,4.99091837741253,8,9,47
WBGene00010230,243.25,120.5,321.634997207349,5.49408972106611,5.77341735354626,11.5468347070925,8,32,988
WBGene00010231,22,18,13.8770107938067,3.09104245335832,2.63023357120847,5.26046714241694,8,7,47
WBGene00010232,67.875,67.5,12.7103725920435,4.2176677782541,2.5424183996453,5.08483679929059,8,45,91
WBGene00010233,19.375,18,7.02927551641805,2.96398357523941,1.95008364452589,3.90016728905178,8,10,32
WBGene00010234,1709.875,1408.5,1670.57419021126,7.44417554740961,7.42092267278983,14.8418453455797,8,18,4500
WBGene00010235,1.8625,0.2,3.2217730256136,0.621919671271578,1.1699318370883,2.33986367417661,8,0,8
WBGene00010236,14.7625,0.5,30.0762809963504,2.69209018152348,3.40373685434853,6.80747370869706,8,0,85
WBGene00010237,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00010238,0.6375,0.25,1.00418766032194,-0.450201001949556,0.00417891647479808,0.00835783294959616,8,0,3
WBGene00010239,9.8125,0.6,18.7753970853957,2.28365708310853,2.93254734711473,5.86509469422947,8,0,52
WBGene00010240,2.8625,2,2.70604482066143,1.05169536888036,0.995488093048761,1.99097618609752,8,0,8
WBGene00010241,1.425,1.5,0.625071424490262,0.354171813720614,-0.469889356590684,-0.939778713181369,8,0.7,2
WBGene00010242,40.125,35,35.618765118564,3.69199958145018,3.57287260905629,7.14574521811258,8,2,108
WBGene00010243,1.825,0.9,2.4388229010851,0.601579987034455,0.891515505316235,1.78303101063247,8,0,7
WBGene00010244,110.125,115,67.7420264153438,4.70161608425634,4.21570676154721,8.43141352309442,8,16,201
WBGene00010245,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00010246,1.125,0.35,2.00766388763515,0.117783035656383,0.696971801182895,1.39394360236579,8,0,6
WBGene00010247,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00010248,5,5,1.30930734141595,1.6094379124341,0.269498250366343,0.538996500732687,8,4,8
WBGene00010250,1.0625,1.15,1.00560926805594,0.0606246218164348,0.00559359469528219,0.0111871893905644,8,0,2
WBGene00010251,12.075,3,17.0693334040068,2.49113719953864,2.83728348531197,5.67456697062394,8,0.3,46
WBGene00010253,0.35,0.15,0.434248118673448,-1.04982212449868,-0.834139206228517,-1.66827841245703,8,0,1
WBGene00010254,0.0875,0,0.145773797371133,-2.43611648561857,-1.92569919180586,-3.85139838361171,8,0,0.4
WBGene00010255,1.625,0.6,2.16778359489265,0.485507815781701,0.773705260741324,1.54741052148265,8,0.1,6
WBGene00010256,39.05,42,30.8798131008408,3.66484287628569,3.43010267270435,6.86020534540869,8,0.4,78
WBGene00010257,1.1125,0.9,1.21823936188958,0.106609735058258,0.197406670414893,0.394813340829786,8,0,4
WBGene00010258,30.55,10.5,37.9807093892977,3.4193646856176,3.63707838317963,7.27415676635926,8,0.4,93
WBGene00010259,18,19,11.2503968183984,2.89037175789616,2.42040340077488,4.84080680154977,8,1,33
WBGene00010260,259.5,226,93.7168989182695,5.55875670260594,4.54027852429861,9.08055704859722,8,154,395
WBGene00010261,0.4625,0.45,0.443806585929373,-0.771108722029657,-0.812366428734869,-1.62473285746974,8,0,1
WBGene00010262,3.825,2,4.02021676743218,1.3415584672785,1.39133582342399,2.78267164684798,8,0.1,11
WBGene00010263,8.0625,3,11.5029111222209,2.08722368212189,2.4426001443971,4.8852002887942,8,0.5,35
WBGene00010264,10.75,9.5,5.28474894659826,2.37490575457367,1.66482511518505,3.32965023037011,8,4,19
WBGene00010265,0.15,0.1,0.169030850945703,-1.89711998488588,-1.77767403074471,-3.55534806148941,8,0,0.5
WBGene00010266,198.75,135.5,214.246686922209,5.29204775353444,5.36712809375137,10.7342561875027,8,5,550
WBGene00010267,14.875,0.45,26.039900702027,2.69968195143169,3.25963000404689,6.51926000809377,8,0,58
WBGene00010268,12.6625,0.5,23.4881695145206,2.5386448695748,3.15649686947523,6.31299373895046,8,0,62
WBGene00010269,12.625,7.5,14.3520779978769,2.53567897516142,2.66389473993635,5.3277894798727,8,1,42
WBGene00010270,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00010272,43.375,42.5,30.8634666139203,3.76988323826702,3.42957317419445,6.85914634838891,8,6,88
WBGene00010273,0.475,0.3,0.645312770235156,-0.744440474947496,-0.438020164626429,-0.876040329252858,8,0,2
WBGene00010274,8.925,1.2,14.4712276110712,2.1888563276657,2.67216237540496,5.34432475080992,8,0,39
WBGene00010275,4.1625,0.45,6.71819225259721,1.42611585530656,1.90481910831519,3.80963821663038,8,0,15
WBGene00010277,7.4625,1.2,11.6847810053444,2.00989047871872,2.45828722629568,4.91657445259135,8,0,31
WBGene00010278,0.2125,0.1,0.335676289643119,-1.54881329061767,-1.09160800709101,-2.18321601418203,8,0,1
WBGene00010279,31.625,36.5,15.2684314846025,3.45394794704768,2.72578739519904,5.45157479039808,8,4,48
WBGene00010280,60.125,56,33.8713427124296,4.09642572842592,3.52256930916259,7.04513861832518,8,15,109
WBGene00010281,15.3375,9.5,17.3640793018231,2.73030081003703,2.85440366445197,5.70880732890395,8,0.7,44
WBGene00010282,0.825,0.35,1.32098448136229,-0.192371892647456,0.278377277827195,0.55675455565439,8,0,4
WBGene00010283,21.625,22,10.0418766032194,3.07385005281794,2.30676400946884,4.61352801893769,8,6,36
WBGene00010284,34.25,34,21.5058131676066,3.53368656470823,3.06832327847624,6.13664655695248,8,3,58
WBGene00010285,89.975,10,145.778371411635,4.49953185396509,4.982087464343,9.96417492868599,8,0,402
WBGene00010286,29.625,29.5,13.0267581758252,3.3886185994553,2.56700556323808,5.13401112647617,8,12,55
WBGene00010288,70.75,62,48.1537715478831,4.25915253652335,3.87439946431225,7.7487989286245,8,3,134
WBGene00010289,0.5625,0.45,0.377728171346236,-0.575364144903562,-0.973580465478483,-1.94716093095697,8,0.2,1
WBGene00010290,11.05,10,8.04753733404556,2.40243042796376,2.08536612339045,4.1707322467809,8,0.4,24
WBGene00010291,45.85,43.5,42.9665318258625,3.82537519870247,3.76042148300669,7.52084296601338,8,0.8,102
WBGene00010292,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00010293,5.875,4,4.58062690656452,1.77070606003022,1.52183586792156,3.04367173584311,8,3,17
WBGene00010294,1.4375,1.5,0.97385463861033,0.362905493689368,-0.0264932281504207,-0.0529864563008414,8,0,3
WBGene00010296,5.0625,3.5,4.82876426073113,1.62186043243266,1.57459058829063,3.14918117658126,8,0.5,16
WBGene00010297,0.3125,0,0.695778084490409,-1.16315080980568,-0.362724513612288,-0.725449027224575,8,0,2
WBGene00010298,0.075,0,0.116496474502143,-2.59026716544583,-2.14989426821845,-4.29978853643691,8,0,0.3
WBGene00010299,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00010300,0.025,0,0.0707106781186548,-3.68887945411394,-2.64915868327402,-5.29831736654804,8,0,0.2
WBGene00010301,0.05,0,0.14142135623731,-2.99573227355399,-1.95601150271407,-3.91202300542815,8,0,0.4
WBGene00010303,131.5,134.5,37.4966665185054,4.87900685161782,3.62425203618531,7.24850407237061,8,80,193
WBGene00010304,34.625,32.5,20.5422039435194,3.5445759645075,3.02248149881814,6.04496299763628,8,9,60
WBGene00010305,109.75,96,87.5308109018925,4.69820505195528,4.47199085597531,8.94398171195062,8,27,299
WBGene00010306,16.6875,11.5,15.5079184842546,2.81465993616047,2.74135076342748,5.48270152685497,8,0.5,38
WBGene00010307,37.75,45.5,15.1445416852787,3.63098547569503,2.71764018223713,5.43528036447425,8,12,49
WBGene00010309,1.7375,1.5,1.04599576617553,0.55244729845681,0.0449693180012071,0.0899386360024142,8,0.9,4
WBGene00010310,22.025,14.5,21.657182906107,3.09217817182224,3.07533717337782,6.15067434675565,8,0.2,58
WBGene00010311,18.4,10.5,20.0946332565261,2.91235066461494,3.00045277725073,6.00090555450145,8,0.2,50
WBGene00010314,0.0625,0.05,0.0744023809142845,-2.77258872223978,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00010315,1.9125,0.65,2.42336100724357,0.648411286718554,0.8851554225825,1.770310845165,8,0,7
WBGene00010316,1.525,0.25,2.58221942190379,0.421994410059375,0.948649270186237,1.89729854037247,8,0.1,7
WBGene00010317,229,148.5,162.673204396334,5.43372200355424,5.09174330733847,10.1834866146769,8,116,524
WBGene00010318,3.325,1.25,4.06755454788255,1.20146967410782,1.40304197068679,2.80608394137358,8,0,10
WBGene00010319,6.325,3.5,9.87214696579653,1.84451003461358,2.2897173541872,4.5794347083744,8,0.1,30
WBGene00010320,0.625,0.05,1.38435131792063,-0.470003629245736,0.325231667411137,0.650463334822274,8,0,4
WBGene00010321,11.325,1.2,19.2729825699827,2.4270126713691,2.95870424834161,5.91740849668323,8,0,54
WBGene00010322,2.575,0.05,4.70888218461361,0.945849534115699,1.54945055175404,3.09890110350808,8,0,12
WBGene00010323,0.1375,0.05,0.199553072067128,-1.98413136187551,-1.61167505263156,-3.22335010526312,8,0,0.5
WBGene00010324,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00010325,65.5,66,29.1596590221099,4.18205014264121,3.37278621372881,6.74557242745761,8,23,104
WBGene00010326,256.125,268,83.6325936120943,5.54566560655906,4.42643331985161,8.85286663970322,8,72,359
WBGene00010327,6.675,3.75,7.50442726471705,1.89836920428631,2.01549314834487,4.03098629668974,8,0,18
WBGene00010328,41.15,27.5,42.1772789205617,3.71722392712308,3.74188166184029,7.48376332368058,8,0.2,116
WBGene00010329,8.2125,2.5,12.3272563857494,2.10565738381073,2.51181277706725,5.0236255541345,8,0.2,33
WBGene00010330,33.25,15,38.5477440510929,3.50405476710186,3.65189757822156,7.30379515644312,8,0,100
WBGene00010331,0.1625,0,0.35431019500674,-1.81707727721234,-1.03758249245629,-2.07516498491258,8,0,1
WBGene00010332,14.5,14,4.62910049886276,2.67414864942653,1.53236257252047,3.06472514504094,8,8,21
WBGene00010333,397.25,349,244.303529007901,5.98456580541683,5.49841142354578,10.9968228470916,8,64,858
WBGene00010334,2.3125,0.6,2.91078658981186,0.838329190404443,1.06842335043465,2.1368467008693,8,0,7
WBGene00010335,3.975,0.05,7.92009199080775,1.3800247481063,2.06940282075986,4.13880564151972,8,0,22
WBGene00010336,19.2375,12,18.9554317507448,2.956861499165,2.94209052637941,5.88418105275883,8,0.9,50
WBGene00010337,667.875,682.5,384.348219159955,6.50410103027794,5.95154896240326,11.9030979248065,8,53,1107
WBGene00010338,17.875,16,12.8778602925442,2.88340308858007,2.55550958052043,5.11101916104086,8,5,36
WBGene00010339,12.875,11,8.09651600557743,2.5552874465498,2.09143384638084,4.18286769276169,8,4,28
WBGene00010340,0.8625,0.45,1.29387292376691,-0.147920130076622,0.257639987057686,0.515279974115371,8,0.1,4
WBGene00010341,6.425,7,3.7590842349852,1.86019663078128,1.32417537321237,2.64835074642474,8,0.4,13
WBGene00010342,4.975,3,5.91988175557587,1.60442537061056,1.77831647497614,3.55663294995229,8,0,17
WBGene00010343,5.25,6,4.49602999481606,1.65822807660353,1.50319478401399,3.00638956802798,8,0,10
WBGene00010344,3.5375,0.5,6.22734465310628,1.26342026296936,1.82895002253696,3.65790004507393,8,0,17
WBGene00010345,14.8,4,21.0365668030015,2.69462718077007,3.04626219979277,6.09252439958554,8,0.2,58
WBGene00010348,9.0125,0.85,14.8599593827555,2.19861250261107,2.69867030595852,5.39734061191704,8,0,33
WBGene00010349,8.5625,1.65,12.1395384120296,2.14739220358834,2.49646776283515,4.99293552567031,8,0,33
WBGene00010350,8.775,1.9,12.1872005457717,2.17190676935193,2.50038626541875,5.00077253083751,8,0.1,30
WBGene00010351,73.75,11,176.420560836072,4.30068099521993,5.17287069480795,10.3457413896159,8,2,510
WBGene00010352,2.5375,1.5,2.93692623575835,0.931179344367906,1.0773635363949,2.15472707278981,8,0,9
WBGene00010353,8.125,5,8.02562859131385,2.0949457282158,2.08263999508419,4.16527999016839,8,1,24
WBGene00010354,2.225,2,0.928516481890794,0.799756915618204,-0.0741671472529093,-0.148334294505819,8,0.8,4
WBGene00010355,1.125,0,2.47487373415292,0.117783035656383,0.906189378215395,1.81237875643079,8,0,7
WBGene00010356,17.1,9,18.6369832016113,2.83907846350861,2.92514795075195,5.85029590150389,8,0.8,50
WBGene00010357,1.825,0.65,2.49270363833558,0.601579987034455,0.913367919952095,1.82673583990419,8,0,7
WBGene00010358,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00010359,0.6875,0.2,1.3600814051267,-0.374693449441411,0.307544554667431,0.615089109334861,8,0,4
WBGene00010360,0.05,0,0.0925820099772551,-2.99573227355399,-2.37966043290767,-4.75932086581535,8,0,0.2
WBGene00010361,20.3875,4,32.8846658794034,3.01492196794713,3.49300646642812,6.98601293285624,8,0,74
WBGene00010362,12.45,12.5,6.96255289797807,2.52172062291072,1.94054620277974,3.88109240555948,8,0.6,24
WBGene00010363,2.5875,1.5,2.58922906341968,0.950692158591487,0.951360172490919,1.90272034498184,8,0.7,8
WBGene00010364,0.1625,0.15,0.106066017177982,-1.81707727721234,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00010365,4.6,2,6.53955000636239,1.52605630349505,1.87786835673523,3.75573671347047,8,0.8,20
WBGene00010366,0.075,0,0.103509833901353,-2.59026716544583,-2.26808865725057,-4.53617731450114,8,0,0.2
WBGene00010367,1.6875,1.5,1.53011437480994,0.523248143764548,0.425342487388081,0.850684974776161,8,0.1,5
WBGene00010368,0.2375,0.15,0.324862608321909,-1.43758765550744,-1.12435292965857,-2.24870585931714,8,0,1
WBGene00010369,18.2375,17.5,14.4170472011435,2.9034799138489,2.66841133981647,5.33682267963293,8,0.9,45
WBGene00010370,82.875,47.5,80.1417271374371,4.41733344850603,4.3837966564786,8.7675933129572,8,5,219
WBGene00010371,2.4125,1,2.68670669354562,0.880663554231004,0.988316166081492,1.97663233216298,8,0,7
WBGene00010372,0.125,0.05,0.183225076262581,-2.07944154167984,-1.69703995694665,-3.39407991389329,8,0,0.5
WBGene00010373,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00010374,10.9875,4.5,13.0902840196187,2.3967582630113,2.57187027713629,5.14374055427258,8,0.2,32
WBGene00010375,0.525,0.2,0.671352579286239,-0.644357016390513,-0.398460826531068,-0.796921653062137,8,0.1,2
WBGene00010378,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00010380,0.3625,0.4,0.333541601603158,-1.01473080468741,-1.09798767896789,-2.19597535793579,8,0,0.8
WBGene00010381,0.125,0,0.212132034355964,-2.07944154167984,-1.55054639460591,-3.10109278921182,8,0,0.6
WBGene00010382,0.225,0.25,0.148804761828569,-1.49165487677772,-1.9051201555591,-3.8102403111182,8,0,0.4
WBGene00010383,18.875,18,7.58640701706489,2.93783829513509,2.02635809554014,4.05271619108029,8,6,28
WBGene00010385,11.425,4.5,14.8070205356397,2.43580393678027,2.69510142881289,5.39020285762577,8,0,40
WBGene00010386,12.3125,7.5,12.1388911590569,2.51061500649821,2.49641444365559,4.99282888731118,8,0.5,32
WBGene00010387,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00010388,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00010389,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00010390,0.075,0,0.148804761828569,-2.59026716544583,-1.9051201555591,-3.8102403111182,8,0,0.4
WBGene00010391,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00010392,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00010394,1.9125,0.15,3.01872134709856,0.648411286718554,1.10483334672933,2.20966669345866,8,0,8
WBGene00010396,6.8875,2.5,9.54050575179325,1.92970817447903,2.25554649786982,4.51109299573964,8,0.4,25
WBGene00010397,9.125,8.5,4.91172067609712,2.21101789946856,1.59162432361252,3.18324864722505,8,2,16
WBGene00010401,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00010403,0.4375,0.25,0.656696276828185,-0.826678573184468,-0.420533655318284,-0.841067310636567,8,0,2
WBGene00010404,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00010405,66.375,74.5,21.6262902174975,4.1953204795621,3.07390971427504,6.14781942855008,8,20,83
WBGene00010406,82.375,85,39.6049690244617,4.41128199282267,3.67895459080413,7.35790918160825,8,14,124
WBGene00010408,24.125,20,16.1017967054257,3.18324864722505,2.77893086237427,5.55786172474854,8,4,44
WBGene00010409,25.125,20,17.2248781874192,3.22386336637924,2.84635474502677,5.69270949005355,8,9,63
WBGene00010410,0.2,0.1,0.261861468283191,-1.6094379124341,-1.33993966206776,-2.67987932413551,8,0,0.7
WBGene00010411,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00010412,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00010413,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00010414,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00010415,0.1125,0.05,0.17268882005338,-2.18480205733766,-1.75626403215324,-3.51252806430649,8,0,0.5
WBGene00010416,20.5,16.5,14.9475272680324,3.02042488614436,2.70454588602497,5.40909177204994,8,1,42
WBGene00010418,46.5,42.5,29.1939328334795,3.83945231259331,3.37396090800969,6.74792181601938,8,15,107
WBGene00010419,569.625,572,223.283252202859,6.34497824958405,5.40844115470269,10.8168823094054,8,164,831
WBGene00010420,23.125,21.5,11.1795412632694,3.14091428339849,2.4140854349772,4.82817086995439,8,5,45
WBGene00010421,1.35,0.9,1.28285396117964,0.300104592450338,0.249087253106216,0.498174506212432,8,0.1,4
WBGene00010422,1.3,1.4,1.08496214548843,0.262364264467491,0.0815450974330335,0.163090194866067,8,0.2,3
