WBID,Phi_WholeGenome
NA,0.425462246
NA,2.064325809
WBGene00022260,1.135353804
WBGene00022259,1.093337893
WBGene00235321,1.634507537
NA,1.007942557
WBGene00022258,0.680451632
WBGene00044525,1.128767133
NA,0.629544616
NA,0.554589033
WBGene00000168,1.578691363
NA,1.18765831
NA,0.62770772
WBGene00019524,0.840920031
NA,0.806783676
WBGene00019527,0.83255291
WBGene00235094,1.013597608
WBGene00006084,1.389379859
WBGene00005599,0.874683022
WBGene00001771,1.196015954
WBGene00005595,0.896956444
WBGene00005596,1.117366314
WBGene00020875,1.352020025
NA,0.733872592
WBGene00020877,0.944177032
WBGene00044526,0.78064245
WBGene00020878,1.038331389
WBGene00020874,0.596062183
NA,0.997112989
NA,0.684581816
WBGene00020879,0.806115687
WBGene00020880,0.924610555
WBGene00020881,0.750456274
NA,0.994293094
WBGene00020882,0.803939521
WBGene00020871,1.407549143
WBGene00020870,1.025036335
WBGene00020883,0.787714005
WBGene00020869,1.190863848
NA,1.122878075
WBGene00006127,0.627523661
WBGene00018055,1.059339523
WBGene00018057,0.984900951
WBGene00018056,0.932046294
NA,0.996537507
WBGene00006013,0.801391721
WBGene00018058,0.654016554
NA,0.540845335
NA,0.999215066
WBGene00018053,0.613869607
WBGene00018060,1.298504233
WBGene00018061,1.248789072
WBGene00018052,0.827195585
WBGene00018062,1.30908668
WBGene00018063,1.150929689
WBGene00194898,1.123505354
WBGene00015882,0.786738157
WBGene00015882,0.748038173
WBGene00015883,0.898874044
WBGene00015879,0.671596467
WBGene00015878,1.119588614
NA,0.762354553
NA,0.827189326
WBGene00015877,1.568039298
NA,0.982697248
WBGene00015885,0.728968918
NA,1.000454187
NA,0.959454894
WBGene00006126,0.727843881
WBGene00015886,1.016172409
NA,0.994947672
WBGene00015437,0.957256436
NA,0.552112401
WBGene00015435,0.557702184
WBGene00015434,0.693739653
WBGene00015433,0.949953794
WBGene00006012,0.767348588
WBGene00015438,0.557607412
NA,0.63396287
NA,0.571517825
NA,1.330389738
NA,1.001458645
NA,1.002970099
WBGene00020620,1.116859555
NA,1.15496397
WBGene00020618,0.798952401
WBGene00020617,0.78077507
WBGene00020616,1.056418538
NA,0.993326187
NA,0.996104777
NA,0.998829186
WBGene00020613,1.604894161
WBGene00020612,1.26722765
WBGene00020611,0.462062836
NA,0.425203711
NA,0.431837112
WBGene00020623,0.462530226
WBGene00020608,0.514693737
WBGene00020607,0.429813027
WBGene00020624,1.107086062
WBGene00005597,0.86700654
NA,0.737394571
NA,0.910217762
NA,0.732472301
WBGene00000478,1.383575082
NA,0.823856831
WBGene00017867,0.66446799
NA,0.785550594
WBGene00001781,1.701318741
WBGene00015315,0.426096767
WBGene00044088,0.966606855
WBGene00044089,0.602729142
WBGene00015316,0.520325363
WBGene00003096,1.398293495
WBGene00044090,0.601312459
WBGene00015317,0.960784972
WBGene00015318,0.893843651
NA,0.777595878
NA,0.957118332
NA,0.917052925
WBGene00015576,0.914721668
WBGene00015576,0.966006517
WBGene00015578,1.522304893
WBGene00015577,1.067202449
NA,1.182957768
WBGene00006256,0.785594463
WBGene00006259,1.071938515
WBGene00006257,0.921627223
WBGene00006258,0.954048634
NA,0.880400419
NA,0.601496637
WBGene00015574,1.113966703
WBGene00020747,0.706210971
WBGene00006286,0.675468683
NA,0.718722999
WBGene00020746,0.800826371
WBGene00020748,0.676571846
NA,0.682507336
NA,0.448001504
NA,0.454526901
NA,0.417984754
WBGene00020749,0.507723033
NA,0.554013014
WBGene00020750,0.874204218
NA,0.433974564
WBGene00020752,0.548248708
WBGene00005877,0.668219447
WBGene00005533,0.638613343
WBGene00001737,0.970024228
WBGene00020756,1.397605777
WBGene00001738,0.985795617
WBGene00001739,1.333633065
WBGene00020755,1.57505095
NA,1.01739192
NA,0.916334152
NA,2.169820786
WBGene00020753,0.666628242
NA,0.674244702
NA,1.349464178
WBGene00018229,1.350552201
WBGene00018228,0.665089309
NA,0.665961385
WBGene00001736,2.058895588
WBGene00020696,2.782958746
WBGene00020696,2.809797287
NA,2.918949842
NA,2.635623455
WBGene00004422,2.548861504
NA,2.453924179
WBGene00020695,1.221023798
WBGene00020695,1.625472307
WBGene00044705,1.157362938
WBGene00005423,1.094185233
WBGene00005422,1.107897997
WBGene00020697,0.68704766
WBGene00020698,0.568753362
WBGene00020699,0.959737718
WBGene00020700,2.04066062
WBGene00005984,0.451755315
NA,0.992144644
WBGene00019098,0.772456586
WBGene00019099,0.539565444
WBGene00019097,1.702837944
WBGene00005932,1.439880371
WBGene00019100,1.172017455
WBGene00019101,0.99631983
NA,0.666624665
WBGene00006165,0.664051533
NA,0.946023822
WBGene00000062,0.9652372
WBGene00006164,1.764986515
NA,1.54299438
WBGene00044527,0.748240709
WBGene00044527,0.883020878
NA,0.639087498
WBGene00194902,0.763769925
WBGene00021081,0.757726669
NA,0.997016609
WBGene00021080,1.403243542
NA,1.569880128
WBGene00021079,1.153553963
NA,1.885283351
WBGene00021078,1.571167111
WBGene00021078,1.58695209
NA,1.593000889
WBGene00021078,1.569287419
WBGene00021078,1.610809922
WBGene00003025,1.820505261
WBGene00003025,1.904878855
WBGene00003025,1.896129489
NA,1.997874379
WBGene00020854,1.642440796
WBGene00006096,0.814281762
NA,1.171788216
NA,1.213928819
NA,1.177938819
WBGene00003479,1.278318882
WBGene00003479,1.32259202
WBGene00021482,1.449481487
NA,1.744104266
NA,1.802330256
NA,1.771638274
WBGene00000498,1.878519297
NA,1.043550134
WBGene00021479,1.040947676
NA,1.104165554
WBGene00021478,1.700230122
WBGene00019964,0.966017008
WBGene00019961,1.077502251
NA,1.140793443
WBGene00019963,1.538888097
WBGene00019962,1.626034856
WBGene00019965,1.45147121
NA,1.476500273
WBGene00019970,1.685667753
NA,1.003468037
WBGene00019966,1.409108639
WBGene00019967,1.135929823
WBGene00019968,1.133180261
WBGene00005754,0.729419053
WBGene00005753,0.631223798
WBGene00019179,1.391763806
WBGene00019178,1.52475512
NA,1.214511275
NA,1.227704287
NA,1.222959161
NA,1.190831304
WBGene00019177,1.092115998
NA,0.618103147
WBGene00018543,0.683703363
WBGene00018539,0.657555521
NA,0.967858374
WBGene00018541,0.992838085
NA,0.965761542
NA,0.597579718
WBGene00018544,0.641118884
WBGene00018545,0.798051715
WBGene00018542,1.100510359
WBGene00015900,0.928522587
WBGene00015901,1.166928172
WBGene00015902,0.893597543
NA,0.917963505
WBGene00003714,1.239745975
WBGene00003714,1.224890113
WBGene00015906,0.590488076
WBGene00015903,1.590362191
WBGene00015903,1.561258912
WBGene00015905,1.665810347
WBGene00015899,1.331012964
WBGene00015898,0.846115708
NA,0.834991038
WBGene00015904,0.916793048
WBGene00006260,0.536941409
WBGene00005404,0.555091858
WBGene00015897,0.823974907
NA,0.667010963
WBGene00005959,1.354110479
NA,1.137291789
WBGene00005958,1.230314374
WBGene00005957,1.034256339
WBGene00005956,1.106986284
NA,0.994528115
WBGene00005955,0.750572145
WBGene00005954,0.689955652
NA,0.565501094
WBGene00019473,0.977012694
WBGene00019472,0.584825218
WBGene00019471,0.817249238
WBGene00019470,0.764607787
NA,0.454671234
WBGene00020386,0.89683193
WBGene00006274,1.083410621
WBGene00015040,0.750666082
WBGene00015041,0.621200681
NA,0.670116723
WBGene00015041,0.716243565
WBGene00015042,0.747653723
WBGene00015043,0.7902475
WBGene00015044,0.754536033
WBGene00015044,0.725868881
WBGene00015044,0.839543462
NA,0.746464074
WBGene00015045,0.946022749
WBGene00006141,0.580753088
WBGene00006142,0.58668679
WBGene00015046,2.555176973
WBGene00003769,1.050953746
WBGene00003768,1.299848557
WBGene00003767,1.47106719
WBGene00003766,1.277226329
WBGene00003765,2.146660089
WBGene00019567,0.611076534
WBGene00005953,0.722400963
NA,0.999507129
NA,0.900710166
WBGene00005234,0.515936077
WBGene00005233,0.408336997
WBGene00005230,0.674752772
NA,0.711720765
NA,0.998226285
WBGene00005836,0.449568808
WBGene00019566,0.374551892
NA,0.368628234
WBGene00019565,0.730758667
WBGene00019564,0.733622313
WBGene00016786,0.823198855
WBGene00016785,0.757069767
NA,0.853453696
WBGene00077593,0.423542529
NA,0.428710401
WBGene00016788,0.787224531
NA,0.813468933
WBGene00016783,0.539656103
WBGene00016782,1.462261796
WBGene00016781,1.483035803
WBGene00005385,0.549010694
NA,1.221039057
WBGene00016789,1.205397367
NA,0.998270631
NA,0.408854336
NA,0.979161799
NA,0.652641833
NA,0.639440179
NA,0.750005662
WBGene00005421,0.615155041
NA,0.727344453
WBGene00018190,0.498592675
WBGene00018189,1.012567997
NA,0.736434221
WBGene00005624,0.876531541
WBGene00005623,1.034921408
NA,0.999647141
WBGene00194894,0.829636157
WBGene00005881,0.653456807
WBGene00005880,0.599451303
WBGene00020239,1.785609722
WBGene00020240,1.593858719
WBGene00020241,1.730553746
WBGene00020242,2.087001085
WBGene00020243,2.095062494
WBGene00020244,1.483224511
NA,0.993308961
WBGene00020237,2.130938768
WBGene00003647,0.918448329
WBGene00020236,0.680139005
NA,0.970399797
WBGene00044528,0.967913091
WBGene00021554,1.591888428
WBGene00021554,1.581824541
WBGene00021558,1.231343746
NA,1.323465586
WBGene00021557,1.072900772
WBGene00043666,1.371336102
WBGene00021556,1.130271435
WBGene00021559,0.833064437
NA,0.734299779
WBGene00021560,1.064003468
NA,1.031817794
NA,0.991191804
WBGene00021555,1.209114313
NA,1.190514207
NA,1.179871082
WBGene00021561,0.847406626
WBGene00021561,0.848581851
NA,1.071719527
WBGene00021561,0.84421289
WBGene00003704,1.478111148
NA,1.425871015
WBGene00019276,1.032064915
NA,0.92375046
WBGene00019275,1.468674421
NA,1.009856582
NA,1.102041245
NA,0.978198528
NA,1.130519748
WBGene00003747,1.234465361
WBGene00003747,1.154553413
WBGene00003751,1.880137086
WBGene00005415,0.433480024
NA,0.521406472
WBGene00017107,0.535089195
WBGene00022528,0.717018843
NA,0.675402284
WBGene00022529,0.74427712
WBGene00018554,0.720060885
WBGene00018555,0.56874311
WBGene00018556,0.607320487
WBGene00018557,0.604118347
NA,0.593509614
NA,1.248956084
WBGene00018558,1.243198395
WBGene00018559,0.608644962
NA,0.515117168
WBGene00018552,1.239431977
WBGene00005406,0.440649211
WBGene00005407,0.449861288
WBGene00206392,0.691074014
NA,1.03867662
WBGene00022522,1.039521694
NA,1.00194037
WBGene00005405,0.522019982
NA,1.004021764
WBGene00022527,1.031103611
WBGene00235310,0.835237086
WBGene00003715,0.665506423
NA,0.689815044
WBGene00017060,0.943793654
WBGene00017061,1.032365918
NA,1.446625352
NA,1.317101121
NA,1.086905718
WBGene00017062,1.162110209
WBGene00017062,1.196819544
WBGene00017981,1.035185933
NA,1.147264361
NA,1.098930955
WBGene00017982,2.687370539
WBGene00003159,1.904890418
WBGene00017983,1.057580709
NA,0.97644335
NA,0.663984358
WBGene00001722,0.654320776
WBGene00044530,0.926283717
WBGene00017984,2.190638304
NA,2.225780964
NA,0.947584689
WBGene00017988,0.973069429
NA,1.260178089
WBGene00017985,1.335639954
NA,1.16660738
WBGene00017986,1.313369036
WBGene00017987,1.673729658
WBGene00017035,0.995147765
WBGene00017410,0.909990907
WBGene00017411,1.063325047
WBGene00195154,0.757746994
WBGene00044531,0.823839188
WBGene00017412,1.713661671
WBGene00017413,1.841441631
NA,1.548773885
NA,1.446730137
NA,1.000740528
WBGene00003708,0.906092167
WBGene00021617,0.727174759
WBGene00195160,1.151542306
WBGene00001714,1.611878514
WBGene00235165,1.375105143
WBGene00021619,1.128761768
WBGene00021620,1.598886967
WBGene00021616,1.63261342
WBGene00004820,1.605335116
WBGene00004813,1.659448385
WBGene00021621,1.183654904
NA,1.683167815
NA,1.329074264
WBGene00021623,2.106159925
WBGene00021624,1.337834239
WBGene00021627,2.237468243
WBGene00021625,3.005284071
WBGene00044637,0.45440805
WBGene00021626,0.935420036
WBGene00021626,0.944222629
NA,1.001639843
NA,0.965773821
NA,1.003114581
WBGene00019224,1.238895178
WBGene00020370,1.408278465
NA,1.61589694
NA,0.923543274
NA,0.782580674
WBGene00020371,0.766491771
WBGene00020369,1.681399465
NA,1.240627766
NA,1.279756546
NA,1.204358459
NA,1.249745727
WBGene00006796,1.179069877
NA,1.223234057
WBGene00006796,0.896126747
NA,0.84081924
WBGene00020904,0.991601348
NA,0.977614641
WBGene00044586,0.607865989
NA,0.986652851
WBGene00022018,0.956205547
WBGene00022018,0.967794538
WBGene00022016,0.960798025
WBGene00022019,1.084472895
WBGene00022015,1.072371483
WBGene00022015,1.073793173
WBGene00022020,1.623749375
NA,0.846725106
NA,0.808836102
NA,0.707614303
NA,1.693344116
WBGene00022014,1.648993969
WBGene00022022,1.177283764
WBGene00022022,1.165412307
WBGene00022021,1.122754216
WBGene00018814,1.488396287
WBGene00018812,1.138728142
WBGene00018811,1.967076182
WBGene00018813,1.004259229
WBGene00004928,0.827794135
WBGene00018297,3.622014046
WBGene00044533,1.204483986
WBGene00000712,2.221782923
WBGene00018296,0.640187383
NA,0.559140801
NA,0.409379274
WBGene00005965,0.621329129
WBGene00005964,0.523549139
WBGene00005968,0.863578916
WBGene00219236,0.543205023
WBGene00219235,0.610125661
WBGene00019356,0.970217764
WBGene00019355,1.576037645
WBGene00019355,1.610605836
WBGene00006392,1.165022612
WBGene00006392,1.185624957
WBGene00019354,2.09249115
WBGene00019353,0.996192455
NA,2.208953142
WBGene00019357,1.599537611
WBGene00022584,1.190901756
WBGene00018211,0.718427718
WBGene00004195,0.804404199
WBGene00018210,0.693665922
WBGene00018210,0.654916883
WBGene00018209,0.787933588
WBGene00006570,0.982924998
WBGene00018208,0.922429085
WBGene00018207,0.869082928
WBGene00018206,0.889464855
WBGene00015985,0.483812451
WBGene00015984,0.557243049
WBGene00001855,2.534699678
WBGene00003994,1.498876572
WBGene00003994,1.442651033
WBGene00015982,0.600916266
WBGene00015982,0.648222446
WBGene00015986,0.431115806
WBGene00015987,1.01786983
NA,0.872953713
WBGene00015981,0.883743286
WBGene00015980,1.026933551
WBGene00022013,1.341850638
WBGene00202498,0.921843648
NA,0.979403794
WBGene00202496,0.778532326
WBGene00202497,0.923410833
NA,1.234306812
WBGene00235320,0.768616438
WBGene00019840,1.624902129
WBGene00019839,2.398555994
WBGene00019841,1.196026325
WBGene00019841,1.149687648
WBGene00019842,0.976136327
NA,2.264524221
WBGene00016509,2.287169456
WBGene00002010,2.187268257
WBGene00016508,1.202503085
WBGene00045308,1.625596285
WBGene00045308,1.603532076
WBGene00003528,1.145467162
NA,1.156431198
NA,1.332372069
WBGene00000859,1.463719845
WBGene00000860,1.442826986
WBGene00000861,1.167028427
WBGene00016507,1.038018465
WBGene00016507,1.099211574
WBGene00016506,0.730648637
NA,1.429441452
NA,1.4556247
WBGene00003591,1.466769457
WBGene00016511,1.588258743
WBGene00016511,1.389563084
WBGene00016511,1.551161051
WBGene00005110,0.829794347
WBGene00005111,0.888011158
WBGene00020590,0.717429519
NA,1.825045943
WBGene00006098,0.960989177
NA,1.004337072
WBGene00044282,0.577981591
WBGene00020589,0.90991807
WBGene00020592,0.614469707
WBGene00020588,2.657117128
WBGene00020593,0.720070779
WBGene00020587,0.79570812
WBGene00020587,0.795464873
WBGene00020594,0.603731275
WBGene00019235,0.841887593
WBGene00019234,0.926831543
WBGene00019233,0.707867563
WBGene00019232,0.777431726
WBGene00019236,1.465790987
WBGene00044534,1.023148656
WBGene00015340,2.27381587
WBGene00015339,2.421942234
WBGene00015341,0.518793941
WBGene00005248,0.476377696
WBGene00005247,0.466850817
WBGene00005247,0.467518598
WBGene00005245,0.453815669
WBGene00005246,0.639709771
WBGene00006238,0.663960397
WBGene00015342,1.16311717
WBGene00015338,0.983175516
NA,0.984047472
NA,0.630553544
NA,0.749399304
WBGene00006244,0.707131743
NA,0.503164232
WBGene00006242,0.605028987
WBGene00006240,0.504261374
NA,1.315176368
WBGene00006241,0.490590513
WBGene00006523,1.177932143
WBGene00017845,0.513582885
WBGene00044117,0.430251211
WBGene00017843,0.982453704
WBGene00017843,0.987817883
WBGene00015736,0.592148483
WBGene00015737,0.561977327
WBGene00015738,0.564454317
WBGene00003573,0.996691287
WBGene00003574,0.592667341
WBGene00015739,0.603039801
WBGene00005659,0.651952386
NA,0.999737501
WBGene00005657,0.621135771
WBGene00005655,1.2795434
WBGene00005655,1.256199479
WBGene00019644,0.94075799
WBGene00019645,1.757613897
WBGene00044535,0.602687359
WBGene00019646,1.226103902
WBGene00019647,1.373512745
WBGene00019650,1.009424806
WBGene00019648,0.822349608
WBGene00019649,1.0055058
NA,1.252965569
WBGene00004136,1.233699083
WBGene00019651,0.66196388
WBGene00000862,0.637490451
WBGene00003374,0.775993347
WBGene00003374,0.783033848
WBGene00003374,0.798506856
NA,0.803337932
WBGene00021975,1.078238845
WBGene00021975,1.081508875
WBGene00021976,0.914751291
WBGene00021977,0.727621377
WBGene00021978,0.770998597
WBGene00021979,0.866166592
WBGene00021980,0.699959695
WBGene00015444,0.699387133
NA,0.510403633
WBGene00006782,0.730259061
WBGene00015446,0.619032145
WBGene00015447,0.773748577
WBGene00015448,0.581403494
WBGene00015449,0.743720829
WBGene00015450,1.135628819
WBGene00015451,0.687768698
WBGene00004795,0.880443573
WBGene00017468,0.683372498
WBGene00044536,1.039219975
WBGene00017467,0.735581815
WBGene00017466,0.620307624
WBGene00005346,0.726850629
WBGene00017465,0.47885552
WBGene00017469,0.591242135
WBGene00005347,0.529529095
WBGene00005929,0.496474624
WBGene00005930,0.498597562
WBGene00004099,2.026122332
WBGene00000029,2.054478645
WBGene00000030,2.104159355
WBGene00005887,0.491932333
WBGene00015367,0.891354322
WBGene00015368,0.77747333
WBGene00015369,0.571732104
WBGene00015371,0.601825178
WBGene00015366,1.833797216
WBGene00000031,2.250754356
WBGene00021614,1.215637684
WBGene00021613,0.868980169
WBGene00021732,1.484739065
WBGene00016862,0.839749634
WBGene00016863,0.731158793
WBGene00016864,0.629648983
WBGene00044537,1.430125713
