"","WBID","Phi_WholeGenome","elongating.embryo.Ce","L1.larva.Ce","dauer.larva.Ce","adult.Ce","L2L3_larva","PHI_Adult","PHI_Dauer","PHI_Emb","PHI_L1","PHI_L2L3"
"13042","WBGene00012597",0.926998138,0,82,25,12,258,NA,NA,NA,NA,NA
"13043","WBGene00012598",1.2795856,27,1102,211,4,76,NA,NA,NA,NA,NA
"13044","WBGene00012600",1.615848422,1093,2670,2128,1128,1568,NA,NA,NA,NA,NA
"13045","WBGene00012600",1.59218955,1093,2670,2128,1128,1568,NA,NA,NA,NA,NA
"13046","WBGene00012600",1.551680088,1093,2670,2128,1128,1568,NA,NA,NA,NA,NA
"13047","WBGene00012602",2.078630924,6903,2859,2291,1195,5757,NA,NA,NA,NA,NA
"13048","WBGene00012603",1.263610482,1,155,22,2,13,NA,NA,NA,NA,NA
"13049","WBGene00012604",1.609936595,62,105,37,10,182,NA,NA,NA,NA,NA
"13050","WBGene00012605",1.774120927,36,653,315,564,706,NA,NA,NA,NA,NA
"13051","WBGene00012606",1.563023686,998,2314,1200,297,635,NA,NA,NA,NA,NA
"13052","WBGene00012607",0.767552078,74,426,123,7,114,NA,NA,NA,NA,NA
"13053","WBGene00012608",1.418196917,2633,15119,1837,14698,32006,NA,NA,NA,NA,NA
"13054","WBGene00012609",1.272436738,4,22,3,12,126,NA,NA,NA,NA,NA
"13055","WBGene00012610",1.238270521,307,4926,1789,78,783,NA,NA,NA,NA,NA
"13056","WBGene00012612",1.403096437,0,14,0,0,4,NA,NA,NA,NA,NA
"13057","WBGene00012614",0.814121068,16,42,2,2,7,NA,NA,NA,NA,NA
"13058","WBGene00012615",2.150402784,250,4653,496,13652,76299,NA,NA,NA,NA,1.176876307
"13059","WBGene00012615",2.155828953,250,4653,496,13652,76299,NA,NA,NA,NA,1.176876307
"13060","WBGene00012616",1.694765091,150,728,106,1,8,NA,NA,NA,NA,NA
"13061","WBGene00012617",1.282209873,0,14,3,0,2,NA,NA,NA,NA,NA
"13062","WBGene00012621",1.456624508,5,626,12,6,45,NA,NA,NA,NA,NA
"13063","WBGene00012622",0.732308567,44,497,153,5,65,NA,NA,NA,NA,NA
"13064","WBGene00012624",1.012745261,347,2343,797,104,589,NA,NA,NA,NA,NA
"13065","WBGene00012625",0.810863435,0,96,15,1,12,NA,NA,NA,NA,NA
"13066","WBGene00012626",0.993645728,2429,3084,275,24,211,NA,NA,NA,NA,NA
"13067","WBGene00012627",1.431388617,104,13,10,118,93,NA,NA,NA,NA,NA
"13068","WBGene00012628",1.281664371,11348,733,131,54,2334,NA,NA,1.176865578,NA,NA
"13069","WBGene00012629",0.647605956,471,1062,952,17,198,NA,NA,NA,NA,NA
"13070","WBGene00012630",0.789793074,13,14,59,1,3,NA,NA,NA,NA,NA
"13071","WBGene00012631",0.928016424,2,48,76,0,6,NA,NA,NA,NA,NA
"13072","WBGene00012632",0.872581422,321,1434,127,29,176,NA,NA,NA,NA,NA
"13073","WBGene00012633",0.660498023,1,232,0,2,20,NA,NA,NA,NA,NA
"13074","WBGene00012634",0.868317962,10,123,2,8,49,NA,NA,NA,NA,NA
"13075","WBGene00012635",0.954436243,1582,108,123,31,2881,NA,NA,NA,NA,NA
"13076","WBGene00012636",0.788579226,0,13,6,68,24,NA,NA,NA,NA,NA
"13077","WBGene00012636",0.768298209,0,13,6,68,24,NA,NA,NA,NA,NA
"13078","WBGene00012637",1.707366228,32,99,32,529,567,NA,NA,NA,NA,NA
"13079","WBGene00012638",1.645124197,11,24,9,332,235,NA,NA,NA,NA,NA
"13080","WBGene00012639",0.910790205,192,257,125,6,72,NA,NA,NA,NA,NA
"13081","WBGene00012640",1.261416197,194,115,225,98,186,NA,NA,NA,NA,NA
"13082","WBGene00012641",1.212952733,5880,14570,4716,2236,1716,NA,NA,NA,0.945561647,NA
"13083","WBGene00012641",1.184348345,5880,14570,4716,2236,1716,NA,NA,NA,0.945561647,NA
"13084","WBGene00012641",1.172887087,5880,14570,4716,2236,1716,NA,NA,NA,0.945561647,NA
"13085","WBGene00012641",1.188204765,5880,14570,4716,2236,1716,NA,NA,NA,0.945561647,NA
"13086","WBGene00012642",0.969495237,5,476,41,136,125,NA,NA,NA,NA,NA
"13087","WBGene00012643",1.468084216,3524,4949,2814,909,1764,NA,NA,NA,NA,NA
"13088","WBGene00012644",0.692477405,1969,12027,4549,1363,2929,NA,NA,NA,0.427336335,NA
"13089","WBGene00012645",1.022099257,2926,17748,2447,762,3378,NA,NA,NA,0.75618279,NA
"13090","WBGene00012646",1.284890652,5983,7428,3371,1445,5000,NA,NA,NA,NA,NA
"13091","WBGene00012647",0.957116306,1354,411,797,255,491,NA,NA,NA,NA,NA
"13092","WBGene00012648",1.573332667,2317,8219,2937,55,19700,NA,NA,NA,NA,0.562690794
"13093","WBGene00012649",1.220640421,5,23,20,0,97,NA,NA,NA,NA,NA
"13094","WBGene00012650",1.081903458,1532,693,1514,3426,1477,NA,NA,NA,NA,NA
"13095","WBGene00012651",0.999029696,938,530,1068,719,756,NA,NA,NA,NA,NA
"13096","WBGene00012652",1.33112812,3072,2703,3647,1177,2068,NA,NA,NA,NA,NA
"13097","WBGene00012654",0.485371053,56,17,79,17,6,NA,NA,NA,NA,NA
"13098","WBGene00012655",0.821044445,18,53,2,18,5,NA,NA,NA,NA,NA
"13099","WBGene00012656",0.875955939,3,282,107,8,35,NA,NA,NA,NA,NA
"13100","WBGene00012657",0.991294146,598,472,315,171,422,NA,NA,NA,NA,NA
"13101","WBGene00012658",1.39066577,1376,2180,499,385,1431,NA,NA,NA,NA,NA
"13102","WBGene00012658",1.004049182,1376,2180,499,385,1431,NA,NA,NA,NA,NA
"13103","WBGene00012659",1.386758327,2156,11282,1716,1540,1962,NA,NA,NA,1.167136431,NA
"13104","WBGene00012660",1.154625535,695,1736,1172,386,815,NA,NA,NA,NA,NA
"13105","WBGene00012661",0.640536606,5,95,1,1,23,NA,NA,NA,NA,NA
"13106","WBGene00012662",0.842885435,1812,912,460,103,496,NA,NA,NA,NA,NA
"13107","WBGene00012663",0.733006179,3309,5375,2356,1428,1906,NA,NA,NA,NA,NA
"13108","WBGene00012664",2.469625235,106,27957,934,82223,104900,NA,NA,NA,NA,NA
"13109","WBGene00012665",0.760355592,2944,9551,3049,2138,6087,NA,NA,NA,NA,NA
"13110","WBGene00012665",1.111351371,2944,9551,3049,2138,6087,NA,NA,NA,NA,NA
"13111","WBGene00012666",0.784299493,1934,1775,2324,579,995,NA,NA,NA,NA,NA
"13112","WBGene00012666",0.782439709,1934,1775,2324,579,995,NA,NA,NA,NA,NA
"13113","WBGene00012668",1.162910342,187,1511,6990,311,1223,NA,0.857072532,NA,NA,NA
"13114","WBGene00012668",1.232417703,187,1511,6990,311,1223,NA,0.857072532,NA,NA,NA
"13115","WBGene00012669",0.76699698,184,276,122,8,78,NA,NA,NA,NA,NA
"13116","WBGene00012670",0.751217544,417,27,14,1,129,NA,NA,NA,NA,NA
"13117","WBGene00012671",1.82571137,20,40,86,47,62,NA,NA,NA,NA,NA
"13118","WBGene00012672",1.240167737,87,43,42,384,18,NA,NA,NA,NA,NA
"13119","WBGene00012673",1.246153712,344,289,139,147,79,NA,NA,NA,NA,NA
"13120","WBGene00012674",0.742509365,2661,3314,1536,423,692,NA,NA,NA,NA,NA
"13121","WBGene00012674",0.754949629,2661,3314,1536,423,692,NA,NA,NA,NA,NA
"13122","WBGene00012675",0.781904519,245,447,351,207,339,NA,NA,NA,NA,NA
"13123","WBGene00012676",1.002496123,4288,5614,4111,1219,3481,NA,NA,NA,NA,NA
"13124","WBGene00012678",0.752097189,69,367,231,183,159,NA,NA,NA,NA,NA
"13125","WBGene00012681",1.377418518,0,10,0,0,5,NA,NA,NA,NA,NA
"13126","WBGene00012682",1.438910961,0,171,39,0,3,NA,NA,NA,NA,NA
"13127","WBGene00012683",1.250404239,2,105,2,141,107,NA,NA,NA,NA,NA
"13128","WBGene00012684",1.24325192,1,15,33,28,368,NA,NA,NA,NA,NA
"13129","WBGene00012686",0.732396662,0,205,0,26,149,NA,NA,NA,NA,NA
"13130","WBGene00012688",0.932759881,1,969,125,11,137,NA,NA,NA,NA,NA
"13131","WBGene00012688",0.868102729,1,969,125,11,137,NA,NA,NA,NA,NA
"13132","WBGene00012689",0.928946495,11,56,123,398,291,NA,NA,NA,NA,NA
"13133","WBGene00012692",1.286613822,4702,16918,17711,1017,3806,NA,NA,NA,NA,NA
"13134","WBGene00012693",1.260505199,1554,1119,1338,259,675,NA,NA,NA,NA,NA
"13135","WBGene00012693",0.970323563,1554,1119,1338,259,675,NA,NA,NA,NA,NA
"13136","WBGene00012694",1.088142753,5078,5993,2939,1242,2518,NA,NA,NA,NA,NA
"13137","WBGene00012695",0.894777656,396,1877,1226,724,490,NA,NA,NA,NA,NA
"13138","WBGene00012696",0.778674304,1306,3076,332,262,585,NA,NA,NA,NA,NA
"13139","WBGene00012697",0.894908428,2671,3507,1898,1231,3561,NA,NA,NA,NA,NA
"13140","WBGene00012697",0.862899005,2671,3507,1898,1231,3561,NA,NA,NA,NA,NA
"13141","WBGene00012698",1.063018441,100,52,406,171,108,NA,NA,NA,NA,NA
"13142","WBGene00012698",0.926796198,100,52,406,171,108,NA,NA,NA,NA,NA
"13143","WBGene00012698",0.995109379,100,52,406,171,108,NA,NA,NA,NA,NA
"13144","WBGene00012698",1.003239512,100,52,406,171,108,NA,NA,NA,NA,NA
"13145","WBGene00012699",0.557016909,1,263,45,26,95,NA,NA,NA,NA,NA
"13146","WBGene00012700",1.858925223,265,153,622,1580,524,NA,NA,NA,NA,NA
"13147","WBGene00012701",0.80461663,1147,1777,1600,727,1016,NA,NA,NA,NA,NA
"13148","WBGene00012701",0.802016675,1147,1777,1600,727,1016,NA,NA,NA,NA,NA
"13149","WBGene00012701",0.801848471,1147,1777,1600,727,1016,NA,NA,NA,NA,NA
"13150","WBGene00012702",0.54967922,133,124,145,112,70,NA,NA,NA,NA,NA
"13151","WBGene00012703",0.769167423,1757,790,462,52,316,NA,NA,NA,NA,NA
"13152","WBGene00012703",0.792010128,1757,790,462,52,316,NA,NA,NA,NA,NA
"13153","WBGene00012704",0.570218265,965,2051,2110,149,1717,NA,NA,NA,NA,NA
"13154","WBGene00012705",0.52033031,157,14,78,1,42,NA,NA,NA,NA,NA
"13155","WBGene00012705",0.370584548,157,14,78,1,42,NA,NA,NA,NA,NA
"13156","WBGene00012707",0.480576903,9,33,9,2,8,NA,NA,NA,NA,NA
"13157","WBGene00012708",0.598750651,4,125,424,0,47,NA,NA,NA,NA,NA
"13158","WBGene00012709",0.646832943,16,191,177,4,48,NA,NA,NA,NA,NA
"13159","WBGene00012710",0.526679277,3047,902,502,45,456,NA,NA,NA,NA,NA
"13160","WBGene00012711",1.41646421,0,5,3,22,17,NA,NA,NA,NA,NA
"13161","WBGene00012712",1.330318213,1076,2907,1482,1040,1848,NA,NA,NA,NA,NA
"13162","WBGene00012712",1.315366268,1076,2907,1482,1040,1848,NA,NA,NA,NA,NA
"13163","WBGene00012712",1.353999972,1076,2907,1482,1040,1848,NA,NA,NA,NA,NA
"13164","WBGene00012713",1.84608984,2254,9867,1298,4366,10751,NA,NA,NA,NA,NA
"13165","WBGene00012714",1.558612347,7649,10409,8783,6269,14642,NA,NA,NA,NA,NA
"13166","WBGene00012715",1.3573457,1291,678,1883,2461,1286,NA,NA,NA,NA,NA
"13167","WBGene00012716",1.352639675,671,769,138,4057,568,NA,NA,NA,NA,NA
"13168","WBGene00012717",1.651230812,8312,14498,9128,861,2147,NA,NA,NA,NA,NA
"13169","WBGene00012717",1.562282085,8312,14498,9128,861,2147,NA,NA,NA,NA,NA
"13170","WBGene00012718",0.773107827,4098,21047,2121,2119,2661,NA,NA,NA,0.427215576,NA
"13171","WBGene00012719",0.784455895,1344,1543,1331,755,994,NA,NA,NA,NA,NA
"13172","WBGene00012720",1.411185622,15,41,21,411,276,NA,NA,NA,NA,NA
"13173","WBGene00012721",0.87003684,111,618,145,64,152,NA,NA,NA,NA,NA
"13174","WBGene00012722",2.22949934,6493,4556,2105,1372,8003,NA,NA,NA,NA,NA
"13175","WBGene00012722",2.164956093,6493,4556,2105,1372,8003,NA,NA,NA,NA,NA
"13176","WBGene00012723",1.494345903,799,879,225,358,453,NA,NA,NA,NA,NA
"13177","WBGene00012724",0.840493917,0,84,10,1,6,NA,NA,NA,NA,NA
"13178","WBGene00012725",0.749774337,0,14,21,0,5,NA,NA,NA,NA,NA
"13179","WBGene00012726",0.759175777,0,104,11,6,29,NA,NA,NA,NA,NA
"13180","WBGene00012727",1.409662843,1,16,67,11,729,NA,NA,NA,NA,NA
"13181","WBGene00012728",1.358647108,70,2438,236,35,6101,NA,NA,NA,NA,0.536480725
"13182","WBGene00012729",1.264655709,10,99,17,0,269,NA,NA,NA,NA,NA
"13183","WBGene00012730",1.488628626,9321,20508,4632,4169,6306,NA,NA,NA,NA,NA
"13184","WBGene00012731",2.165265322,4,246,66,19,137,NA,NA,NA,NA,NA
"13185","WBGene00012732",1.310157299,503,656,597,182,346,NA,NA,NA,NA,NA
"13186","WBGene00012732",0.656720102,503,656,597,182,346,NA,NA,NA,NA,NA
"13187","WBGene00012733",0.79564929,204,2036,101,82,110,NA,NA,NA,NA,NA
"13188","WBGene00012734",0.331870645,3340,3851,1810,1522,1601,NA,NA,NA,NA,NA
"13189","WBGene00012734",0.343943596,3340,3851,1810,1522,1601,NA,NA,NA,NA,NA
"13190","WBGene00012734",0.339560032,3340,3851,1810,1522,1601,NA,NA,NA,NA,NA
"13191","WBGene00012735",0.419737846,8697,13890,6090,2832,6243,NA,NA,NA,NA,NA
"13192","WBGene00012738",1.586001992,3702,5102,2827,2626,5520,NA,NA,NA,NA,NA
"13193","WBGene00012739",1.30863893,7619,9091,11995,1048,2132,NA,NA,NA,NA,NA
"13194","WBGene00012740",0.892698824,1177,3724,1851,1680,2649,NA,NA,NA,NA,NA
"13195","WBGene00012741",1.020408988,0,75,2,291,98,NA,NA,NA,NA,NA
"13196","WBGene00012742",0.635649979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13197","WBGene00012742",0.673101187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13198","WBGene00012743",0.600338817,25,9,16,0,19,NA,NA,NA,NA,NA
"13199","WBGene00012743",0.671939611,25,9,16,0,19,NA,NA,NA,NA,NA
"13200","WBGene00012744",0.812603474,67,202,52,5,88,NA,NA,NA,NA,NA
"13201","WBGene00012744",1.131791711,67,202,52,5,88,NA,NA,NA,NA,NA
"13202","WBGene00012744",0.829547048,67,202,52,5,88,NA,NA,NA,NA,NA
"13203","WBGene00012747",0.70056951,2,283,14,1851,1361,NA,NA,NA,NA,NA
"13204","WBGene00012748",0.91542244,0,73,5,27,58,NA,NA,NA,NA,NA
"13205","WBGene00012750",1.034606218,3,2778,627,75,158,NA,NA,NA,NA,NA
"13206","WBGene00012753",1.234476447,23,1089,159,49,346,NA,NA,NA,NA,NA
"13207","WBGene00012754",1.605510235,2,142,0,63,65,NA,NA,NA,NA,NA
"13208","WBGene00012755",1.528971314,1513,932,532,164,1056,NA,NA,NA,NA,NA
"13209","WBGene00012756",1.228424072,1731,5136,2339,760,1667,NA,NA,NA,NA,NA
"13210","WBGene00012757",0.640542984,29,2718,197,34,356,NA,NA,NA,NA,NA
"13211","WBGene00012758",1.080780029,351,1263,215,83,762,NA,NA,NA,NA,NA
"13212","WBGene00012758",0.954745293,351,1263,215,83,762,NA,NA,NA,NA,NA
"13213","WBGene00012759",2.30231905,1059,88453,7832,508,7943,NA,NA,NA,2.513667345,NA
"13214","WBGene00012760",0.493961126,14,3409,2141,89,693,NA,NA,NA,NA,NA
"13215","WBGene00012761",1.47345674,0,88,1,24,36,NA,NA,NA,NA,NA
"13216","WBGene00012762",0.89999795,5742,10075,6661,3838,6258,NA,NA,NA,NA,NA
"13217","WBGene00012762",0.927865803,5742,10075,6661,3838,6258,NA,NA,NA,NA,NA
"13218","WBGene00012762",0.948504567,5742,10075,6661,3838,6258,NA,NA,NA,NA,NA
"13219","WBGene00012763",0.486583114,371,6305,2730,61,1066,NA,NA,NA,0.288846672,NA
"13220","WBGene00012763",0.508024633,371,6305,2730,61,1066,NA,NA,NA,0.288846672,NA
"13221","WBGene00012763",0.532377899,371,6305,2730,61,1066,NA,NA,NA,0.288846672,NA
"13222","WBGene00012763",0.452915668,371,6305,2730,61,1066,NA,NA,NA,0.288846672,NA
"13223","WBGene00012764",2.146519184,6,419,336,7,79,NA,NA,NA,NA,NA
"13224","WBGene00012765",1.379129529,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13225","WBGene00012765",1.228614926,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13226","WBGene00012765",1.391845942,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13227","WBGene00012765",1.428254247,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13228","WBGene00012765",1.341282845,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13229","WBGene00012765",1.129984379,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13230","WBGene00012765",1.440868258,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13231","WBGene00012765",1.573569179,3761,11955,7524,3843,4572,NA,NA,NA,NA,NA
"13232","WBGene00012766",1.181916475,1622,1422,997,386,1421,NA,NA,NA,NA,NA
"13233","WBGene00012766",1.22183764,1622,1422,997,386,1421,NA,NA,NA,NA,NA
"13234","WBGene00012767",0.886317551,1955,3248,2212,1545,1818,NA,NA,NA,NA,NA
"13235","WBGene00012767",1.056773186,1955,3248,2212,1545,1818,NA,NA,NA,NA,NA
"13236","WBGene00012767",0.944661498,1955,3248,2212,1545,1818,NA,NA,NA,NA,NA
"13237","WBGene00012768",2.662211657,6980,50691,20579,17553,29354,NA,NA,NA,NA,NA
"13238","WBGene00012768",1.510486603,6980,50691,20579,17553,29354,NA,NA,NA,NA,NA
"13239","WBGene00012769",1.17553401,12777,44787,9977,14316,10188,NA,NA,NA,NA,NA
"13240","WBGene00012769",1.121400595,12777,44787,9977,14316,10188,NA,NA,NA,NA,NA
"13241","WBGene00012769",1.057514787,12777,44787,9977,14316,10188,NA,NA,NA,NA,NA
"13242","WBGene00012769",0.817640841,12777,44787,9977,14316,10188,NA,NA,NA,NA,NA
"13243","WBGene00012770",1.134465933,38,257,218,8,2,NA,NA,NA,NA,NA
"13244","WBGene00012771",0.799634993,0,42,0,0,0,NA,NA,NA,NA,NA
"13245","WBGene00012772",0.899916291,1,29,274,5,7,NA,NA,NA,NA,NA
"13246","WBGene00012773",0.545368552,2,10,214,0,4,NA,NA,NA,NA,NA
"13247","WBGene00012775",0.947425485,7,177,312,0,10,NA,NA,NA,NA,NA
"13248","WBGene00012776",0.54213655,875,15308,4435,43,1362,NA,NA,NA,0.257209063,NA
"13249","WBGene00012777",0.454601467,1358,2562,1951,139,1449,NA,NA,NA,NA,NA
"13250","WBGene00012777",0.48063007,1358,2562,1951,139,1449,NA,NA,NA,NA,NA
"13251","WBGene00012777",0.445373535,1358,2562,1951,139,1449,NA,NA,NA,NA,NA
"13252","WBGene00012778",0.562002659,11,674,1020,24,242,NA,NA,NA,NA,NA
"13253","WBGene00012779",0.605977178,154,2536,709,12,388,NA,NA,NA,NA,NA
"13254","WBGene00012779",0.586825788,154,2536,709,12,388,NA,NA,NA,NA,NA
"13255","WBGene00012779",0.708049417,154,2536,709,12,388,NA,NA,NA,NA,NA
"13256","WBGene00012780",0.998123646,420,66,147,48,240,NA,NA,NA,NA,NA
"13257","WBGene00012781",2.19005394,42,99,43,910,801,NA,NA,NA,NA,NA
"13258","WBGene00012782",0.681320548,1331,23529,2370,2354,22082,NA,NA,NA,NA,NA
"13259","WBGene00012783",1.053608656,0,10199,803,247,1229,NA,NA,NA,0.94336468,NA
"13260","WBGene00012784",0.763181686,2,31,12,30,83,NA,NA,NA,NA,NA
"13261","WBGene00012785",1.252208233,5,42,10,19,152,NA,NA,NA,NA,NA
"13262","WBGene00012786",0.802234828,34,66,56,326,367,NA,NA,NA,NA,NA
"13263","WBGene00012787",0.899947345,3,132,13,2,8,NA,NA,NA,NA,NA
"13264","WBGene00012788",0.796806157,10,140,22,5,13,NA,NA,NA,NA,NA
"13265","WBGene00012789",0.727231085,1,8,0,0,3,NA,NA,NA,NA,NA
"13266","WBGene00012790",0.608222663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13267","WBGene00012791",0.980560362,283,360,93,26,3007,NA,NA,NA,NA,NA
"13268","WBGene00012791",1.024329185,283,360,93,26,3007,NA,NA,NA,NA,NA
"13269","WBGene00012791",0.985614181,283,360,93,26,3007,NA,NA,NA,NA,NA
"13270","WBGene00012791",1.025374293,283,360,93,26,3007,NA,NA,NA,NA,NA
"13271","WBGene00012792",0.688852072,16,2,0,7,6,NA,NA,NA,NA,NA
"13272","WBGene00012794",0.83187753,4213,87620,5721,599,4388,NA,NA,NA,0.618835211,NA
"13273","WBGene00012795",0.794500411,115,275,407,339,169,NA,NA,NA,NA,NA
"13274","WBGene00012795",0.819101095,115,275,407,339,169,NA,NA,NA,NA,NA
"13275","WBGene00012796",0.553778529,5305,2891,2048,183,6345,NA,NA,NA,NA,NA
"13276","WBGene00012796",0.527853131,5305,2891,2048,183,6345,NA,NA,NA,NA,NA
"13277","WBGene00012798",1.50219965,6,73,26,5,11,NA,NA,NA,NA,NA
"13278","WBGene00012799",1.724606872,1,58,8,2,13,NA,NA,NA,NA,NA
"13279","WBGene00012802",1.323829532,3275,12321,2298,4394,2974,NA,NA,NA,NA,NA
"13280","WBGene00012803",1.24708724,11939,11639,4989,4493,18051,NA,NA,NA,NA,NA
"13281","WBGene00012803",1.464851022,11939,11639,4989,4493,18051,NA,NA,NA,NA,NA
"13282","WBGene00012804",0.908599973,4363,4124,4016,1170,3601,NA,NA,NA,NA,NA
"13283","WBGene00012806",0.946166217,1041,1822,1748,928,1009,NA,NA,NA,NA,NA
"13284","WBGene00012806",0.766790152,1041,1822,1748,928,1009,NA,NA,NA,NA,NA
"13285","WBGene00012807",0.977077067,8189,1408,1131,1028,1069,NA,NA,0.696631253,NA,NA
"13286","WBGene00012808",0.996600866,1,381,900,12,145,NA,NA,NA,NA,NA
"13287","WBGene00012809",1.50243175,7,27,5,405,519,NA,NA,NA,NA,NA
"13288","WBGene00012810",1.113823533,128,2771,6866,139,477,NA,0.57459861,NA,NA,NA
"13289","WBGene00012810",1.142537117,128,2771,6866,139,477,NA,0.57459861,NA,NA,NA
"13290","WBGene00012811",1.043653488,230,1974,313,48,590,NA,NA,NA,NA,NA
"13291","WBGene00012812",1.85256052,138,17843,17406,2362,8627,NA,NA,NA,NA,NA
"13292","WBGene00012812",1.813240409,138,17843,17406,2362,8627,NA,NA,NA,NA,NA
"13293","WBGene00012812",1.79998827,138,17843,17406,2362,8627,NA,NA,NA,NA,NA
"13294","WBGene00012812",1.792518497,138,17843,17406,2362,8627,NA,NA,NA,NA,NA
"13295","WBGene00012812",1.841325164,138,17843,17406,2362,8627,NA,NA,NA,NA,NA
"13296","WBGene00012813",1.49333334,6421,32998,11611,1883,7494,NA,NA,NA,1.135633945,NA
"13297","WBGene00012813",1.414362788,6421,32998,11611,1883,7494,NA,NA,NA,1.135633945,NA
"13298","WBGene00012813",1.548479557,6421,32998,11611,1883,7494,NA,NA,NA,1.135633945,NA
"13299","WBGene00012813",1.519775391,6421,32998,11611,1883,7494,NA,NA,NA,1.135633945,NA
"13300","WBGene00012813",1.346823692,6421,32998,11611,1883,7494,NA,NA,NA,1.135633945,NA
"13301","WBGene00012813",1.544533372,6421,32998,11611,1883,7494,NA,NA,NA,1.135633945,NA
"13302","WBGene00012814",2.142596483,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13303","WBGene00012814",2.13260293,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13304","WBGene00012814",2.147734642,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13305","WBGene00012814",2.156482697,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13306","WBGene00012814",2.053847313,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13307","WBGene00012814",2.119527817,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13308","WBGene00012814",2.061743021,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13309","WBGene00012814",2.135506868,4305,2366,878,88,6177,NA,NA,NA,NA,NA
"13310","WBGene00012815",1.429850578,113,253,7,0,90,NA,NA,NA,NA,NA
"13311","WBGene00012815",1.410471916,113,253,7,0,90,NA,NA,NA,NA,NA
"13312","WBGene00012816",0.771810651,28,67,1932,0,5,NA,NA,NA,NA,NA
"13313","WBGene00012818",0.753717542,229,50,57,6,44,NA,NA,NA,NA,NA
"13314","WBGene00012819",1.391166449,699,663,82,129,92,NA,NA,NA,NA,NA
"13315","WBGene00012820",0.759096384,12,39,41,1,8,NA,NA,NA,NA,NA
"13316","WBGene00012821",1.06702733,4,518,467,26,221,NA,NA,NA,NA,NA
"13317","WBGene00012822",1.066723347,1,108,70,5,30,NA,NA,NA,NA,NA
"13318","WBGene00012823",0.621724486,106,350,209,10,136,NA,NA,NA,NA,NA
"13319","WBGene00012824",0.660431564,41,813,1888,18,175,NA,NA,NA,NA,NA
"13320","WBGene00012825",1.866176367,10171,31264,6793,326,1063,NA,NA,NA,1.642379999,NA
"13321","WBGene00012826",1.052794576,1002,1080,299,3,125,NA,NA,NA,NA,NA
"13322","WBGene00012827",0.915670335,4,55,1,280,190,NA,NA,NA,NA,NA
"13323","WBGene00012828",0.593347371,1575,4732,676,777,471,NA,NA,NA,NA,NA
"13324","WBGene00012828",0.656126201,1575,4732,676,777,471,NA,NA,NA,NA,NA
"13325","WBGene00012829",1.185859203,7000,3426,2133,924,2757,NA,NA,NA,NA,NA
"13326","WBGene00012830",1.719087362,2470,2141,759,431,2020,NA,NA,NA,NA,NA
"13327","WBGene00012831",1.343383789,5,7,16,96,127,NA,NA,NA,NA,NA
"13328","WBGene00012832",1.38416183,85,56,115,3,51,NA,NA,NA,NA,NA
"13329","WBGene00012832",1.38011694,85,56,115,3,51,NA,NA,NA,NA,NA
"13330","WBGene00012833",1.966016054,30,627,141,7,270,NA,NA,NA,NA,NA
"13331","WBGene00012834",1.609169602,443,3896,286,1148,4613,NA,NA,NA,NA,NA
"13332","WBGene00012835",1.246835709,535,553,1393,1415,1311,NA,NA,NA,NA,NA
"13333","WBGene00012836",0.867604613,0,3,0,0,2,NA,NA,NA,NA,NA
"13334","WBGene00012837",0.743412018,28,246,5,12,20,NA,NA,NA,NA,NA
"13335","WBGene00012838",1.244681597,3,629,8,4,18,NA,NA,NA,NA,NA
"13336","WBGene00012840",1.048410535,9,2294,153,477,969,NA,NA,NA,NA,NA
"13337","WBGene00012841",1.114705443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13338","WBGene00012845",1.060936213,392,272,1524,1490,1217,NA,NA,NA,NA,NA
"13339","WBGene00012846",0.716555953,8,188,140,7,12,NA,NA,NA,NA,NA
"13340","WBGene00012847",0.411059171,8,318,237,4,26,NA,NA,NA,NA,NA
"13341","WBGene00012847",0.460362941,8,318,237,4,26,NA,NA,NA,NA,NA
"13342","WBGene00012848",0.683652222,13,19,6,14,10,NA,NA,NA,NA,NA
"13343","WBGene00012849",0.937668741,2,6,1,8,3,NA,NA,NA,NA,NA
"13344","WBGene00012850",0.95956707,3466,23341,18318,328,2852,NA,NA,NA,NA,NA
"13345","WBGene00012851",1.397431612,180,75,26,450,23,NA,NA,NA,NA,NA
"13346","WBGene00012852",0.99459219,14,101,27,0,5,NA,NA,NA,NA,NA
